Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
16115,5200612750,ddry (33/150),413,46,G Cameron Young G Jake Knapp G Keegan Bradley G Davis Thompson G Ryo Hisatsune G Ben Kohles,,,,,
16115,5200915958,Mets4life26 (30/84),413,46,G Cameron Young G Nicolai Højgaard G Michael Thorbjornsen G Keegan Bradley G Davis Thompson G Corey Conners,,,,,
16115,5201168531,moklovin (26/150),413,46,G Cameron Young G J.J. Spaun G Keegan Bradley G Davis Thompson G Jordan Spieth G Ryo Hisatsune,,,,,
16115,5201233060,bfw214 (7/8),413,46,G Patrick Cantlay G Jake Knapp G J.J. Spaun G Jacob Bridgeman G Keegan Bradley G Davis Thompson,,,,,
16115,5201395483,larsupial (40/44),413,46,G Cameron Young G Nicolai Højgaard G Michael Thorbjornsen G Keegan Bradley G Davis Thompson G Corey Conners,,,,,
16115,5201525629,mphilly1022 (27/121),413,46,G Patrick Cantlay G Ben Griffin G Michael Thorbjornsen G Jacob Bridgeman G Keegan Bradley G Davis Thompson,,,,,
16115,5201831444,Bonuscash (16/150),413,46,G Cameron Young G Jake Knapp G Keegan Bradley G Davis Thompson G Jackson Suber G Corey Conners,,,,,
16115,5201831525,Bonuscash (97/150),413,46,G Cameron Young G Nicolai Højgaard G Michael Thorbjornsen G Keegan Bradley G Davis Thompson G Corey Conners,,,,,
16115,5201850761,chris.ross (11/57),413,46,G Cameron Young G J.J. Spaun G Nicolai Højgaard G Keegan Bradley G Davis Thompson G Sungjae Im,,,,,
16115,5201940545,mooselook (5/9),413,46,G Cameron Young G Michael Thorbjornsen G Michael Brennan G Jacob Bridgeman G Keegan Bradley G Davis Thompson,,,,,
16115,5202050318,ToeTagginTambo (20/79),413,46,G Russell Henley G Patrick Cantlay G Ben Griffin G Keegan Bradley G Davis Thompson G Mac Meissner,,,,,
16115,5202097828,tinderella (24/150),413,46,G Cameron Young G Hideki Matsuyama G Keegan Bradley G Davis Thompson G Ryo Hisatsune G Lee Hodges,,,,,
16115,5202105402,squinn23m (30/70),413,46,G Russell Henley G Patrick Cantlay G Hideki Matsuyama G Keegan Bradley G Davis Thompson G Sungjae Im,,,,,
16115,5202369885,randers (4/150),413,46,G Patrick Cantlay G Hideki Matsuyama G Michael Thorbjornsen G Jacob Bridgeman G Keegan Bradley G Davis Thompson,,,,,
16115,5202369891,randers (10/150),413,46,G Cameron Young G Ben Griffin G Keegan Bradley G Davis Thompson G Ryo Hisatsune G Corey Conners,,,,,
16115,5202389054,giantsquid (81/150),413,46,G Russell Henley G Patrick Cantlay G Michael Thorbjornsen G Jacob Bridgeman G Keegan Bradley G Davis Thompson,,,,,
16115,5202520488,jknob (4/8),413,46,G Cameron Young G Jake Knapp G Keegan Bradley G Davis Thompson G Jackson Suber G Rasmus Neergaard-Petersen,,,,,
16115,5202593938,knicker111 (12/18),413,46,G Cameron Young G Patrick Cantlay G Keegan Bradley G Davis Thompson G Jackson Suber G Mac Meissner,,,,,
16115,5202704784,zachzb3 (1/6),413,46,G Hideki Matsuyama G Jake Knapp G J.J. Spaun G Jacob Bridgeman G Keegan Bradley G Davis Thompson,,,,,
16115,5202885218,cantfademe (68/150),413,46,G Cameron Young G Russell Henley G Michael Brennan G Keegan Bradley G Davis Thompson G Zecheng Dou,,,,,
16115,5203010533,natescrew (3/3),413,46,G Cameron Young G Nicolai Højgaard G Jacob Bridgeman G Keegan Bradley G Davis Thompson G Ryo Hisatsune,,,,,
16115,5203014741,Kenmasters7 (18/75),413,46,G Russell Henley G Patrick Cantlay G Hideki Matsuyama G Keegan Bradley G Davis Thompson G Sungjae Im,,,,,
16115,5203057276,303Nandy (1/2),413,46,G Cameron Young G Patrick Cantlay G Keegan Bradley G Davis Thompson G Corey Conners G Matthew McCarty,,,,,
16115,5203088330,Skibasher (16/150),413,46,G Patrick Cantlay G Ben Griffin G Nicolai Højgaard G Michael Thorbjornsen G Keegan Bradley G Davis Thompson,,,,,
16115,5203101048,SEANYCASH,413,46,G Russell Henley G Hideki Matsuyama G Jake Knapp G Keegan Bradley G Davis Thompson G Jackson Suber,,,,,
16115,5203131542,klorjuste (1/3),413,46,G Hideki Matsuyama G Ben Griffin G J.J. Spaun G Jacob Bridgeman G Keegan Bradley G Davis Thompson,,,,,
16115,5203147083,Cosgrovi,413,46,G Cameron Young G Harris English G Michael Thorbjornsen G Keegan Bradley G Davis Thompson G Mac Meissner,,,,,
16115,5203151050,narendra22 (24/140),413,46,G Cameron Young G J.J. Spaun G Jacob Bridgeman G Keegan Bradley G Davis Thompson G Jordan L. Smith,,,,,
16115,5203151085,narendra22 (59/140),413,46,G Cameron Young G Patrick Cantlay G Jacob Bridgeman G Keegan Bradley G Davis Thompson G Zachary Bauchou,,,,,
16115,5203224462,jbanek31 (129/150),413,46,G Cameron Young G Michael Thorbjornsen G Keegan Bradley G Davis Thompson G Corey Conners G Ben Kohles,,,,,
16115,5201428403,needlunchmoney (95/150),412,46,G Cameron Young G J.J. Spaun G Ryan Gerard G Jacob Bridgeman G Matt Wallace G Chris Kirk,,,,,
16115,5201516678,batanaso101 (5/6),412,46,G Russell Henley G Hideki Matsuyama G J.J. Spaun G Ryan Gerard G Rasmus Neergaard-Petersen G Chris Kirk,,,,,
16115,5202174139,Buck3Y378 (4/6),412,46,G Patrick Cantlay G J.J. Spaun G Ryan Gerard G Harris English G Michael Brennan G Chris Kirk,,,,,
16115,5202175763,Pretzel083181 (3/12),412,46,G Cameron Young G Jake Knapp G Ryan Gerard G Michael Thorbjornsen G Matthew McCarty G Chris Kirk,,,,,
16115,5202252395,mike_christiano,412,46,G Hideki Matsuyama G Ben Griffin G Jake Knapp G Ryan Gerard G Rasmus Neergaard-Petersen G Chris Kirk,,,,,
16115,5202408261,FlavorFlav (55/117),412,46,G Cameron Young G Russell Henley G Ryan Gerard G Ryo Hisatsune G Jordan L. Smith G Chris Kirk,,,,,
16115,5202629837,treeford7,412,46,G Cameron Young G Hideki Matsuyama G Ryan Gerard G Jacob Bridgeman G Taylor Pendrith G Chris Kirk,,,,,
16115,5202646660,AJP5423 (1/2),412,46,G Cameron Young G Patrick Cantlay G Ryan Gerard G Jackson Suber G Ben Kohles G Chris Kirk,,,,,
16115,5202699194,cbar12 (3/4),412,46,G Russell Henley G Hideki Matsuyama G Jake Knapp G Ryan Gerard G Jackson Suber G Chris Kirk,,,,,
16115,5203160925,rzr00019,412,46,G Hideki Matsuyama G Ben Griffin G Jake Knapp G Ryan Gerard G Ben Kohles G Chris Kirk,,,,,
16115,5203196231,comic64,412,46,G Cameron Young G Jake Knapp G Ryan Gerard G Jackson Suber G Max Greyserman G Chris Kirk,,,,,
16115,5200296114,browner24ia (146/150),409,46,G Cameron Young G J.J. Spaun G Keegan Bradley G Marco Penge G Beau Hossler G Takumi Kanaya,,,,,
16115,5200519842,brenner28 (85/150),407,46,G Chris Gotterup G Russell Henley G Hideki Matsuyama G Doug Ghim G Jordan L. Smith G Harry Hall,,,,,
16115,5203020688,stoniner (10/35),407,46,G Cameron Young G Chris Gotterup G Corey Conners G Doug Ghim G Rasmus Neergaard-Petersen G Harry Hall,,,,,
16115,5203215616,jbanek31 (10/150),407,46,G Cameron Young G Chris Gotterup G Ryo Hisatsune G Jackson Suber G Doug Ghim G Harry Hall,,,,,
16115,5200664185,bigcobb73,406,46,G Cameron Young G Si Woo Kim G Jacob Bridgeman G Ryo Hisatsune G Benjamin James G Ricky Castillo,,,,,
16115,5201003956,Anthony27 (4/4),406,46,G Si Woo Kim G Russell Henley G Jake Knapp G Jacob Bridgeman G Benjamin James G Ricky Castillo,,,,,
16115,5201042297,slaterbird (1/21),406,46,G Cameron Young G Xander Schauffele G Jackson Suber G Johnny Keefer G Ben Kohles G Tony Finau,,,,,
16115,5201722168,djbrdy14 (11/150),406,46,G Cameron Young G Jackson Koivun G Michael Thorbjornsen G Rasmus Neergaard-Petersen G Kevin Yu G Jesper Svensson,,,,,
16115,5201722184,djbrdy14 (27/150),406,46,G Cameron Young G Jackson Koivun G Michael Brennan G Corey Conners G Kevin Yu G Jesper Svensson,,,,,
16115,5202015105,njb11 (2/5),406,46,G Cameron Young G Xander Schauffele G Michael Brennan G Johnny Keefer G Tony Finau G Rasmus Højgaard,,,,,
16115,5202467938,slugger21 (6/19),406,46,G Xander Schauffele G Jake Knapp G Nicolai Højgaard G Michael Brennan G Johnny Keefer G Tony Finau,,,,,
16115,5202613946,PetrGibbons (48/150),406,46,G Cameron Young G Xander Schauffele G Rasmus Neergaard-Petersen G Max Greyserman G Benjamin James G Tony Finau,,,,,
16115,5202657132,xmalachi (67/150),406,46,G Xander Schauffele G Hideki Matsuyama G J.J. Spaun G Denny McCarthy G Benjamin James G Tony Finau,,,,,
16115,5202722187,schloss600,406,46,G Cameron Young G Si Woo Kim G Jacob Bridgeman G Ryo Hisatsune G Benjamin James G Ricky Castillo,,,,,
16115,5203244786,bsbuman,406,46,G Cameron Young G Si Woo Kim G Jacob Bridgeman G Ryo Hisatsune G Benjamin James G Ricky Castillo,,,,,
16115,5200590926,shawnzhan (125/150),405,46,G Chris Gotterup G Si Woo Kim G Michael Thorbjornsen G Corey Conners G Pierceson Coody G Rasmus Neergaard-Petersen,,,,,
16115,5201372875,mbhabes (10/150),405,46,G Cameron Young G Patrick Cantlay G Ryan Gerard G Mac Meissner G Sam Stevens G Tony Finau,,,,,
16115,5202386453,ckk-244ayk (91/150),405,46,G Chris Gotterup G Si Woo Kim G Ben Griffin G Pierceson Coody G Rasmus Neergaard-Petersen G Lee Hodges,,,,,
16115,5202927509,StoveFandrick (17/25),405,46,G Chris Gotterup G Si Woo Kim G Hideki Matsuyama G Pierceson Coody G Jordan L. Smith G John Parry,,,,,
16115,5202945499,cpj884,405,46,G Chris Gotterup G Si Woo Kim G Jake Knapp G Corey Conners G Pierceson Coody G Rasmus Højgaard,,,,,
16115,5200017732,faustino8466 (34/110),404,46,G Si Woo Kim G Jackson Koivun G Jake Knapp G Marco Penge G Doug Ghim G Sungjae Im,,,,,
16115,5201265581,Thedudge,404,46,G Cameron Young G Chris Gotterup G Jake Knapp G Tony Finau G Billy Horschel G Adrien Dumont De Chassart,,,,,
16115,5201268415,birdiemonster (64/150),404,46,G Si Woo Kim G Jackson Koivun G Harris English G Jacob Bridgeman G Doug Ghim G Jordan L. Smith,,,,,
16115,5201371992,HobbesElTigre (23/58),404,46,G Si Woo Kim G Jackson Koivun G Russell Henley G Doug Ghim G Rasmus Neergaard-Petersen G Billy Horschel,,,,,
16115,5201372935,mbhabes (70/150),404,46,G Si Woo Kim G Jackson Koivun G J.J. Spaun G Jackson Suber G Doug Ghim G Jordan L. Smith,,,,,
16115,5201851878,lwyszynski4 (20/31),404,46,G Xander Schauffele G Jackson Koivun G Nicolai Højgaard G Ryo Hisatsune G Pierceson Coody G Rasmus Højgaard,,,,,
16115,5202088255,dfs_ads (144/150),404,46,G Si Woo Kim G Wyndham Clark G Hideki Matsuyama G Jacob Bridgeman G Pierceson Coody G A.J. Ewart,,,,,
16115,5202110805,Rayvenz (103/150),404,46,G Xander Schauffele G Jackson Koivun G Michael Thorbjornsen G Jackson Suber G Pierceson Coody G Mac Meissner,,,,,
16115,5202370011,randers (130/150),404,46,G Si Woo Kim G Jackson Koivun G J.J. Spaun G Corey Conners G Doug Ghim G Rasmus Neergaard-Petersen,,,,,
16115,5202386508,ckk-244ayk (146/150),404,46,G Si Woo Kim G Wyndham Clark G Hideki Matsuyama G Pierceson Coody G Mac Meissner G Zecheng Dou,,,,,
16115,5202399873,Varncass (2/20),404,46,G Si Woo Kim G Jackson Koivun G Jake Knapp G Doug Ghim G Mac Meissner G Jordan L. Smith,,,,,
16115,5202517892,modia7 (1/9),404,46,G Cameron Young G Jackson Koivun G Jake Knapp G Rasmus Neergaard-Petersen G Mackenzie Hughes G William Mouw,,,,,
16115,5202572650,geNet1x (1/2),404,46,G Cameron Young G Chris Gotterup G Patrick Cantlay G Kevin Yu G Sungjae Im G Aaron Wise,,,,,
16115,5202607974,Rayvenz (146/150),404,46,G Si Woo Kim G Wyndham Clark G Jake Knapp G Jackson Suber G Pierceson Coody G Max Greyserman,,,,,
16115,5202633043,chris41658 (45/50),404,46,G Jackson Koivun G Patrick Cantlay G Jake Knapp G Akshay Bhatia G Pierceson Coody G Zachary Bauchou,,,,,
16115,5202811715,ncsheffi (3/25),404,46,G Xander Schauffele G Jackson Koivun G Patrick Cantlay G Pierceson Coody G Max Greyserman G Luke Clanton,,,,,
16115,5202892131,loumain1680,404,46,G Si Woo Kim G Wyndham Clark G Jake Knapp G Corey Conners G Pierceson Coody G Max Greyserman,,,,,
16115,5203034467,lagrangeguy,404,46,G Jackson Koivun G Russell Henley G Akshay Bhatia G Jacob Bridgeman G Jordan Spieth G Pierceson Coody,,,,,
16115,5203056658,beastmaster29472 (6/6),404,46,G Si Woo Kim G Jackson Koivun G Hideki Matsuyama G Jackson Suber G Doug Ghim G Taylor Pendrith,,,,,
16115,5203058726,Taxman8 (4/6),404,46,G Si Woo Kim G Wyndham Clark G Nicolai Højgaard G Jacob Bridgeman G Pierceson Coody G John Parry,,,,,
16115,5203088399,Skibasher (85/150),404,46,G Si Woo Kim G Wyndham Clark G Jake Knapp G Jackson Suber G Pierceson Coody G Zachary Bauchou,,,,,
16115,5203125935,TheFantasyBros (34/150),404,46,G Si Woo Kim G Jackson Koivun G Jake Knapp G Corey Conners G Doug Ghim G Max Greyserman,,,,,
16115,5203227642,dnutini (7/9),404,46,G Si Woo Kim G Wyndham Clark G Patrick Cantlay G Denny McCarthy G Pierceson Coody G John Parry,,,,,
16115,5203234262,aryoba (7/7),404,46,G Si Woo Kim G Jackson Koivun G Hideki Matsuyama G Ryo Hisatsune G Doug Ghim G Sungjae Im,,,,,
16115,5199205078,Bsgolfer7 (143/150),403,46,G Xander Schauffele G Patrick Cantlay G Jake Knapp G Davis Thompson G Tony Finau G Sungjae Im,,,,,
16115,5200590929,shawnzhan (128/150),403,46,G Cameron Young G Russell Henley G Akshay Bhatia G Davis Thompson G Tony Finau G Rico Hoey,,,,,
16115,5201382286,faustino8466 (89/110),403,46,G Si Woo Kim G Ben Griffin G Jake Knapp G Ryan Gerard G Max Greyserman G Matt Kuchar,,,,,
16115,5202335568,djbrdy14 (75/150),403,46,G Cameron Young G Jake Knapp G Ryan Gerard G Johnny Keefer G Kevin Yu G Jesper Svensson,,,,,
16115,5202336038,dfoellmi (1/2),403,46,G Si Woo Kim G Hideki Matsuyama G J.J. Spaun G Jacob Bridgeman G Davis Thompson G Ricky Castillo,,,,,
16115,5202688900,Blake2150 (2/10),403,46,G Patrick Cantlay G Hideki Matsuyama G J.J. Spaun G Akshay Bhatia G Davis Thompson G Tony Finau,,,,,
16115,5202690857,Trojan4464 (10/11),403,46,G Cameron Young G Xander Schauffele G Pierceson Coody G Johnny Keefer G Max Greyserman G Sam Stevens,,,,,
16115,5202751970,ericmal23 (125/150),403,46,G Cameron Young G Si Woo Kim G Michael Thorbjornsen G Davis Thompson G Ricky Castillo G Kevin Roy,,,,,
16115,5202916876,coleycolemoney,403,46,G Xander Schauffele G Russell Henley G Akshay Bhatia G Michael Brennan G Stephan Jaeger G Taylor Pendrith,,,,,
16115,5201428312,needlunchmoney (4/150),402,46,G Cameron Young G Chris Gotterup G Nicolai Højgaard G Doug Ghim G Jordan L. Smith G Max McGreevy,,,,,
16115,5201759066,Jplong23 (1/3),402,46,G Si Woo Kim G Hideki Matsuyama G Jake Knapp G Jacob Bridgeman G Pierceson Coody G Christiaan Bezuidenhout,,,,,
16115,5202392647,Brianxll (69/97),402,46,G Si Woo Kim G Jake Knapp G J.J. Spaun G Michael Thorbjornsen G Pierceson Coody G Christiaan Bezuidenhout,,,,,
16115,5202404077,groovylou (2/7),402,46,G Chris Gotterup G Si Woo Kim G Michael Brennan G Marco Penge G Johnny Keefer G Benjamin James,,,,,
16115,5202531585,benjileones (1/2),402,46,G Cameron Young G Chris Gotterup G Jacob Bridgeman G Rasmus Neergaard-Petersen G Mackenzie Hughes G Zac Blair,,,,,
16115,5200107413,bshamy22 (14/25),401,46,G Si Woo Kim G Wyndham Clark G Hideki Matsuyama G Johnny Keefer G Mac Meissner G Benjamin James,,,,,
16115,5201236906,starthaus (6/10),401,46,G Wyndham Clark G Patrick Cantlay G Hideki Matsuyama G Eric Cole G Ryo Hisatsune G Doug Ghim,,,,,
16115,5201925362,lsahr (94/150),401,46,G Xander Schauffele G Patrick Cantlay G Ryan Gerard G Pierceson Coody G Johnny Keefer G Jordan L. Smith,,,,,
16115,5202042062,lethuima (26/150),401,46,G Wyndham Clark G Patrick Cantlay G Ben Griffin G Eric Cole G Ryo Hisatsune G Doug Ghim,,,,,
16115,5202485388,slugger21 (7/19),401,46,G Xander Schauffele G Ryan Gerard G Nicolai Højgaard G Michael Brennan G Pierceson Coody G Johnny Keefer,,,,,
16115,5202554971,dgrannyv (49/60),401,46,G Wyndham Clark G Patrick Cantlay G Hideki Matsuyama G Eric Cole G Ryo Hisatsune G Doug Ghim,,,,,
16115,5201268450,birdiemonster (99/150),400,46,G Cameron Young G Wyndham Clark G Jackson Suber G Doug Ghim G Johnny Keefer G Aldrich Potgieter,,,,,
16115,5201578390,Dubbleb2 (97/150),400,46,G Xander Schauffele G Hideki Matsuyama G Nicolai Højgaard G Davis Thompson G Pierceson Coody G Sam Stevens,,,,,
16115,5203136244,scatignani (2/3),400,46,G Cameron Young G Chris Gotterup G Hideki Matsuyama G Tony Finau G Lucas Glover G Tom Hoge,,,,,
16115,5200414780,RFHBulldogsDad17 (137/150),399,46,G Cameron Young G J.J. Spaun G Nicolai Højgaard G Eric Cole G Andrew Novak G Stephan Jaeger,,,,,
16115,5200588853,Jking317941 (2/3),399,46,G Cameron Young G Wyndham Clark G J.J. Spaun G Jackson Suber G Tony Finau G Lucas Glover,,,,,
16115,5200768669,harringnail (1/2),399,46,G Si Woo Kim G Jackson Koivun G Jake Knapp G Corey Conners G Ben Kohles G Seamus Power,,,,,
16115,5200794825,Shootdogg67 (2/2),399,46,G Si Woo Kim G Jackson Koivun G Nicolai Højgaard G Michael Thorbjornsen G Seamus Power G Beau Hossler,,,,,
16115,5201044597,dcv24,399,46,G Si Woo Kim G Jackson Koivun G Hideki Matsuyama G Rasmus Neergaard-Petersen G Ben Kohles G Seamus Power,,,,,
16115,5201298981,Rgoody24 (1/2),399,46,G Chris Gotterup G Si Woo Kim G Jacob Bridgeman G Davis Thompson G Ryo Hisatsune G Johnny Keefer,,,,,
16115,5201694424,tcostello (2/2),399,46,G Si Woo Kim G Jackson Koivun G Jake Knapp G Ryo Hisatsune G Ben Kohles G Seamus Power,,,,,
16115,5201806019,calico_jack23 (3/5),399,46,G Cameron Young G Chris Gotterup G Ben Griffin G Ricky Castillo G A.J. Ewart G Austin Smotherman,,,,,
16115,5202156179,Wookatyme,399,46,G Si Woo Kim G Jackson Koivun G Jake Knapp G Ryo Hisatsune G Ben Kohles G Seamus Power,,,,,
16115,5202392640,Brianxll (63/97),399,46,G Si Woo Kim G Jackson Koivun G Hideki Matsuyama G Rasmus Neergaard-Petersen G Seamus Power G Jordan L. Smith,,,,,
16115,5202506701,PaCuBucky,399,46,G Chris Gotterup G Si Woo Kim G Davis Thompson G Ryo Hisatsune G Jackson Suber G Johnny Keefer,,,,,
16115,5202615599,tfed1 (19/30),399,46,G Si Woo Kim G Jackson Koivun G Jake Knapp G Denny McCarthy G Ben Kohles G Seamus Power,,,,,
16115,5202680929,Boomer184,399,46,G Chris Gotterup G Si Woo Kim G Jacob Bridgeman G Davis Thompson G Johnny Keefer G Ben Kohles,,,,,
16115,5202858705,Robo16,399,46,G Si Woo Kim G Jackson Koivun G Russell Henley G Ryo Hisatsune G Seamus Power G Lee Hodges,,,,,
16115,5202890916,jprowen (11/12),399,46,G Si Woo Kim G Jackson Koivun G Ben Griffin G Denny McCarthy G Ben Kohles G Seamus Power,,,,,
16115,5203040180,GentleBanana (1/2),399,46,G Chris Gotterup G Si Woo Kim G Michael Thorbjornsen G Davis Thompson G Johnny Keefer G Max Greyserman,,,,,
16115,5203061894,bhelms10 (26/50),399,46,G Chris Gotterup G Si Woo Kim G Michael Brennan G Davis Thompson G Jackson Suber G Johnny Keefer,,,,,
16115,5203159504,Tstewart2727,399,46,G Cameron Young G Si Woo Kim G Russell Henley G Sudarshan Yellamaraju G Ricky Castillo G Takumi Kanaya,,,,,
16115,5203185463,reboteking (2/2),399,46,G Chris Gotterup G Si Woo Kim G Michael Brennan G Davis Thompson G Johnny Keefer G Rasmus Neergaard-Petersen,,,,,
16115,5201106897,GuruHowie (2/5),398,46,G Si Woo Kim G Wyndham Clark G Hideki Matsuyama G Davis Thompson G Johnny Keefer G Billy Horschel,,,,,
16115,5201343387,navyhmcm (2/9),398,46,G Xander Schauffele G Jackson Koivun G Michael Brennan G Davis Thompson G Johnny Keefer G Ben Kohles,,,,,
16115,5201396965,stevefranzen,398,46,G Si Woo Kim G Hideki Matsuyama G Ryan Gerard G Davis Thompson G Doug Ghim G Rasmus Neergaard-Petersen,,,,,
16115,5201525630,mphilly1022 (28/121),398,46,G Xander Schauffele G Jackson Koivun G Jacob Bridgeman G Davis Thompson G Mac Meissner G Benjamin James,,,,,
16115,5202352503,NxtWrldChamp (140/150),398,46,G Jackson Koivun G Russell Henley G Akshay Bhatia G Jacob Bridgeman G Davis Thompson G Johnny Keefer,,,,,
16115,5202432164,zokin (143/150),398,46,G Si Woo Kim G Ryan Gerard G Harris English G Michael Thorbjornsen G Davis Thompson G Doug Ghim,,,,,
16115,5202513002,jyutecht,398,46,G Xander Schauffele G Jackson Koivun G Jake Knapp G Davis Thompson G Johnny Keefer G Luke Clanton,,,,,
16115,5202657157,xmalachi (92/150),398,46,G Si Woo Kim G Wyndham Clark G Michael Thorbjornsen G Jacob Bridgeman G Davis Thompson G Benjamin James,,,,,
16115,5202734231,cinnapapelbon,398,46,G Jackson Koivun G Jake Knapp G Akshay Bhatia G Michael Thorbjornsen G Davis Thompson G Johnny Keefer,,,,,
16115,5202775965,kozakja (2/4),398,46,G Chris Gotterup G Wyndham Clark G Jake Knapp G Marco Penge G Davis Thompson G Davis Chatfield,,,,,
16115,5203156307,leann2580 (25/26),398,46,G Si Woo Kim G Wyndham Clark G Russell Henley G Davis Thompson G Johnny Keefer G Kevin Roy,,,,,
16115,5201531794,afuruyama (127/150),397,46,G Chris Gotterup G Jackson Koivun G Ryan Gerard G Nicolai Højgaard G Jesper Svensson G Patrick Rodgers,,,,,
16115,5201893744,reefay87 (3/3),397,46,G Chris Gotterup G Patrick Cantlay G Hideki Matsuyama G Eric Cole G Seamus Power G Beau Hossler,,,,,
16115,5202965453,bamor (4/7),397,46,G Cameron Young G Jackson Koivun G Wyndham Clark G Jackson Suber G Davis Chatfield G Kevin Streelman,,,,,
