Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
154,5195413720,baaaariggs,324,212,G Kurt Kitayama G Jackson Koivun G Sam Stevens G Rasmus Neergaard-Petersen G William Mouw G Ben Kohles,,,,,
154,5196447111,bigbossAJ,324,212,G Kurt Kitayama G Hideki Matsuyama G Rasmus Neergaard-Petersen G William Mouw G Emiliano Grillo G Ben Kohles,,,,,
154,5196714589,Bsmitty21,324,212,G Jake Knapp G Gary Woodland G Max Homa G Benjamin James G Michael Brennan G Ben Kohles,,,,,
154,5196714817,gaston43,324,212,G Tom Kim G Jackson Suber G Gary Woodland G Christiaan Bezuidenhout G Michael Brennan G Emiliano Grillo,,,,,
154,5196732736,Langleyswim,324,212,G Scottie Scheffler G William Mouw G Ben Kohles G Jesper Svensson G Zac Blair G Davis Chatfield,,,,,
154,5196846729,crashhansen21,324,212,G Tom Kim G Jackson Suber G Gary Woodland G Christiaan Bezuidenhout G Michael Brennan G Emiliano Grillo,,,,,
154,5196881052,Fletch0283,324,212,G Jackson Koivun G Gary Woodland G Max Homa G Sungjae Im G Michael Brennan G Lucas Glover,,,,,
162,5194911725,davidaslinger,324,211.5,G Scottie Scheffler G Ben Kohles G Lucas Glover G Zac Blair G Tom Hoge G Aaron Wise,,,,,
162,5195073349,mfames18,324,211.5,G Keith Mitchell G Pierceson Coody G Gary Woodland G Michael Brennan G William Mouw G Ben Kohles,,,,,
162,5196008762,impeccablycomingup,324,211.5,G Scottie Scheffler G Ben Kohles G Preston Stout G Lucas Glover G Tom Hoge G Joel Dahmen,,,,,
162,5196049306,Bank_Swish_Maniac,324,211.5,G Scottie Scheffler G William Mouw G Emiliano Grillo G Ben Kohles G Aaron Wise G Davis Chatfield,,,,,
162,5196701914,jeffcliffy,324,211.5,G Scottie Scheffler G Emiliano Grillo G Ben Kohles G A.J. Ewart G Zac Blair G Stefano Mazzoli,,,,,
162,5196828167,LaxBucks,324,211.5,G Jackson Koivun G Jackson Suber G Gary Woodland G Michael Brennan G Rasmus Neergaard-Petersen G Casey Jarvis,,,,,
168,5194601045,mnorris0560,324,211,G Scottie Scheffler G Casey Jarvis G Emiliano Grillo G Ben Kohles G Tom Hoge G Tyler Duncan,,,,,
168,5194651791,greasemunkey75,324,211,G Kurt Kitayama G Tom Kim G Sam Stevens G Christiaan Bezuidenhout G Emiliano Grillo G Ben Kohles,,,,,
168,5195006840,tmoen2015,324,211,G Scottie Scheffler G Ben Kohles G Lee Hodges G Lucas Glover G Zac Blair G Aaron Wise,,,,,
168,5195159336,callahanm328,324,211,G Scottie Scheffler G Ben Kohles G Lee Hodges G Lucas Glover G Zac Blair G Aaron Wise,,,,,
168,5195559636,Stevelambert,324,211,G Scottie Scheffler G Ben Kohles G Lee Hodges G Lucas Glover G Zac Blair G Aaron Wise,,,,,
168,5195607652,rodgersparker,324,211,G Scottie Scheffler G Ben Kohles G Lee Hodges G Lucas Glover G Zac Blair G Aaron Wise,,,,,
168,5195890114,bkottmann,324,211,G Scottie Scheffler G Emiliano Grillo G Ben Kohles G Zac Blair G Gordon Sargent G Aaron Wise,,,,,
168,5196199753,jeremiahpm,324,211,G Scottie Scheffler G Emiliano Grillo G Ben Kohles G Zac Blair G Gordon Sargent G Aaron Wise,,,,,
168,5196240652,DANCRAMER,324,211,G Scottie Scheffler G Ben Kohles G Lee Hodges G Lucas Glover G Zac Blair G Aaron Wise,,,,,
168,5196687889,tigolebitties91,324,211,G Kurt Kitayama G Hideki Matsuyama G Jackson Suber G Emiliano Grillo G Ben Kohles G Tom Hoge,,,,,
168,5196862088,dukedog71,324,211,G Scottie Scheffler G Emiliano Grillo G Ben Kohles G Zac Blair G Gordon Sargent G Aaron Wise,,,,,
179,5195835349,Moesmoney22,324,210,G Tom Kim G Jackson Suber G Gary Woodland G Benjamin James G Rasmus Neergaard-Petersen G Ben Kohles,,,,,
179,5196176137,rjtatejr,324,210,G Doug Ghim G Jordan L. Smith G Benjamin James G Emiliano Grillo G Ben Kohles G Lucas Glover,,,,,
179,5196518226,cashyobe,324,210,G Scottie Scheffler G Casey Jarvis G Emiliano Grillo G Ben Kohles G Zac Blair G Fabián Gómez,,,,,
179,5196777393,STEELinthegame,324,210,G Kurt Kitayama G Jake Knapp G Benjamin James G Davis Thompson G Emiliano Grillo G Ben Kohles,,,,,
183,5194807315,Amazin11000,324,209.5,G Scottie Scheffler G Emiliano Grillo G Max McGreevy G Lucas Glover G Zac Blair G Chandler Phillips,,,,,
183,5194886978,Pdawg20,324,209.5,G Scottie Scheffler G Emiliano Grillo G Ben Kohles G Zachary Bauchou G Zac Blair G Stefano Mazzoli,,,,,
183,5194912727,ginswins1128,324,209.5,G Maverick McNealy G Pierceson Coody G Doug Ghim G Emiliano Grillo G Ben Kohles G Jesper Svensson,,,,,
183,5194920492,suggy_123,324,209.5,G Scottie Scheffler G Benjamin James G Ben Kohles G Lucas Glover G Aaron Wise G Troy Merritt,,,,,
183,5195520614,MaterialBoys,324,209.5,G Tom Kim G Gary Woodland G Corey Conners G Sungjae Im G Ben Kohles G Lucas Glover,,,,,
183,5195544860,bogey1968,324,209.5,G Kurt Kitayama G Tom Kim G Jackson Suber G Brian Harman G Emiliano Grillo G Ben Kohles,,,,,
183,5195664854,jbush11nc,324,209.5,G Kurt Kitayama G Doug Ghim G Jackson Suber G Emiliano Grillo G Ben Kohles G Zac Blair,,,,,
183,5196107554,Onyxandjoe2,324,209.5,G Kurt Kitayama G Tom Kim G Jackson Suber G Brian Harman G Emiliano Grillo G Ben Kohles,,,,,
183,5196516415,tyreich,324,209.5,G Kurt Kitayama G Tom Kim G Jackson Suber G Brian Harman G Emiliano Grillo G Ben Kohles,,,,,
192,5194653784,swise1994,324,209,G Kurt Kitayama G Tom Kim G Benjamin James G Michael Brennan G Rasmus Neergaard-Petersen G Ben Kohles,,,,,
192,5195289098,brarob11,324,209,G Scottie Scheffler G Emiliano Grillo G Michael Kim G Lucas Glover G Kevin Roy G Takumi Kanaya,,,,,
192,5195470841,jaywalkin,324,209,G Kurt Kitayama G Tom Kim G Benjamin James G Michael Brennan G Rasmus Neergaard-Petersen G Ben Kohles,,,,,
192,5196631303,larrysantiagoIJ,324,209,G Jake Knapp G Jackson Koivun G Gary Woodland G Benjamin James G Rico Hoey G Jesper Svensson,,,,,
192,5196850396,bmldk,324,209,G Jackson Koivun G Jackson Suber G Jordan L. Smith G Johnny Keefer G Ben Kohles G Lucas Glover,,,,,
197,5195841037,bearcatnut,324,208.5,G Kurt Kitayama G Jackson Koivun G Jackson Suber G Michael Brennan G Emiliano Grillo G Aaron Wise,,,,,
197,5196188634,Bird77,324,208.5,G Scottie Scheffler G Casey Jarvis G Ben Kohles G Mackenzie Hughes G Jesper Svensson G Troy Merritt,,,,,
197,5196828068,phsyra,324,208.5,G Scottie Scheffler G Mac Meissner G Ben Kohles G Lucas Glover G Luke List G Troy Merritt,,,,,
197,5196845471,TheMish,324,208.5,G Scottie Scheffler G Ben Kohles G Lucas Glover G Zachary Bauchou G Zac Blair G David Lipsky,,,,,
201,5196023587,seanc1357,324,208,G Keith Mitchell G Jackson Koivun G Max Homa G Michael Brennan G William Mouw G Ben Kohles,,,,,
201,5196371257,Boomerpoodle,324,208,G Maverick McNealy G Jackson Koivun G Jackson Suber G Michael Brennan G Ben Kohles G Aaron Wise,,,,,
201,5196689436,Dwood1131,324,208,G Kurt Kitayama G Tom Kim G Gary Woodland G Rasmus Neergaard-Petersen G Emiliano Grillo G Zac Blair,,,,,
204,5194781942,bsbender,324,207.5,G Kurt Kitayama G Tom Kim G Jackson Suber G Taylor Pendrith G Emiliano Grillo G Ben Kohles,,,,,
204,5195825754,Colto88Panther1,324,207.5,G Scottie Scheffler G Rasmus Højgaard G Jesper Svensson G Tom Hoge G Kevin Roy G Chandler Phillips,,,,,
204,5196207070,kong08,324,207.5,G Scottie Scheffler G Ben Kohles G Preston Stout G Lee Hodges G Jesper Svensson G Tyler Duncan,,,,,
204,5196447804,taofato,324,207.5,G Scottie Scheffler G Ben Kohles G Lucas Glover G A.J. Ewart G Zac Blair G Aaron Wise,,,,,
204,5196860644,winkmachine,324,207.5,G Tom Kim G Jackson Koivun G Jackson Suber G Michael Brennan G Beau Hossler G Emiliano Grillo,,,,,
204,5196861415,sdw911,324,207.5,G Scottie Scheffler G Emiliano Grillo G Lee Hodges G Jesper Svensson G Zac Blair G Davis Chatfield,,,,,
210,5194749704,dgreenwaldt,324,207,G Scottie Scheffler G Ben Kohles G Jesper Svensson G A.J. Ewart G Zac Blair G Aaron Wise,,,,,
210,5195141419,beilke33,324,207,G Jackson Koivun G Doug Ghim G Jackson Suber G Gary Woodland G Jesper Svensson G Tom Hoge,,,,,
210,5195141422,Taterhead42,324,207,G Scottie Scheffler G Ben Kohles G Denny McCarthy G Zac Blair G Austin Eckroat G Tom Hoge,,,,,
210,5195483831,assassin9955,324,207,G Scottie Scheffler G Ben Kohles G Jesper Svensson G A.J. Ewart G Zac Blair G Aaron Wise,,,,,
210,5196354845,jefflemoine7816,324,207,G Scottie Scheffler G Ben Kohles G Mackenzie Hughes G Lucas Glover G Zac Blair G Joel Dahmen,,,,,
210,5196725941,ezmoney27,324,207,G Scottie Scheffler G Taylor Moore G Emiliano Grillo G Ben Kohles G Joel Dahmen G Aaron Wise,,,,,
210,5196756833,milmorerob,324,207,G Keith Mitchell G Max Homa G Tony Finau G Emiliano Grillo G Ben Kohles G Lucas Glover,,,,,
217,5195923050,Mackinaw19,324,206.5,G Kurt Kitayama G Tom Kim G Jackson Suber G Emiliano Grillo G Ben Kohles G Mackenzie Hughes,,,,,
217,5196320065,banjosamdog,324,206.5,G Kurt Kitayama G Keith Mitchell G Sam Stevens G Michael Brennan G Ben Kohles G Keita Nakajima,,,,,
217,5196654718,GOBLUE5473,324,206.5,G Scottie Scheffler G Beau Hossler G Ben Kohles G Lee Hodges G Lucas Glover G Tyler Duncan,,,,,
217,5196820734,Saeckler92,324,206.5,G Maverick McNealy G Kurt Kitayama G Max Homa G Ben Kohles G Jesper Svensson G Lucas Glover,,,,,
217,5196823116,Swicky92,324,206.5,G Scottie Scheffler G Emiliano Grillo G Ben Kohles G Lee Hodges G Brandt Snedeker G Aaron Wise,,,,,
217,5196879695,antimo13,324,206.5,G Scottie Scheffler G Emiliano Grillo G Ben Kohles G Max McGreevy G Patrick Fishburn G Lanto Griffin,,,,,
223,5195274014,gossnate,324,206,G Hideki Matsuyama G Jackson Koivun G Max Homa G Benjamin James G Ben Kohles G Lucas Glover,,,,,
223,5196393270,sotopassias,324,206,G Scottie Scheffler G Benjamin James G Emiliano Grillo G Lucas Glover G Harry Higgs G Troy Merritt,,,,,
223,5196683042,Stuby14,324,206,G Kurt Kitayama G Tom Kim G Jackson Koivun G Ricky Castillo G Ben Kohles G Matti Schmid,,,,,
223,5196730888,stardog,324,206,G Scottie Scheffler G Emiliano Grillo G Ben Kohles G Lee Hodges G Erik Van Rooyen G Aaron Wise,,,,,
227,5194627690,sirtomahawk,324,205.5,G Scottie Scheffler G Ben Kohles G Max McGreevy G Lucas Glover G Tom Hoge G David Lipsky,,,,,
227,5194951075,TheRealYoungRilez,324,205.5,G Hideki Matsuyama G Jackson Koivun G Max Homa G Benjamin James G Ben Kohles G Jesper Svensson,,,,,
227,5194991525,jrcooper07,324,205.5,G Scottie Scheffler G Ben Kohles G Max McGreevy G Lucas Glover G Zac Blair G Joel Dahmen,,,,,
227,5195546205,answ3r22,324,205.5,G Scottie Scheffler G Ben Kohles G Max McGreevy G Lucas Glover G Zac Blair G Joel Dahmen,,,,,
227,5196186790,jpintar23,324,205.5,G Scottie Scheffler G Ben Kohles G Lucas Glover G Zachary Bauchou G Zac Blair G Aaron Wise,,,,,
227,5196284071,rhinosullivan,324,205.5,G Kurt Kitayama G Jackson Koivun G Max Homa G Benjamin James G Ben Kohles G Denny McCarthy,,,,,
227,5196503664,shakegriffin,324,205.5,G Scottie Scheffler G Ben Kohles G Max McGreevy G Lucas Glover G Austin Smotherman G Joel Dahmen,,,,,
227,5196523023,BrandoB9,324,205.5,G Jake Knapp G Tom Kim G Jackson Koivun G Sudarshan Yellamaraju G Ben Kohles G Zac Blair,,,,,
227,5196811204,lramsey2380,324,205.5,G Scottie Scheffler G Kevin Yu G Ben Kohles G Lucas Glover G Zac Blair G Tyler Duncan,,,,,
227,5196854902,Jreed91015,324,205.5,G Tom Kim G Jackson Koivun G Jackson Suber G Benjamin James G Emiliano Grillo G Lucas Glover,,,,,
227,5196878123,LargeFrye114,324,205.5,G Scottie Scheffler G Ben Kohles G Preston Stout G Lucas Glover G Zac Blair G Aaron Wise,,,,,
238,5195192262,fantasygod2286,324,205,G Kurt Kitayama G Hideki Matsuyama G Doug Ghim G Emiliano Grillo G Ben Kohles G Zac Blair,,,,,
238,5195914731,Replacement-Ref,324,205,G Scottie Scheffler G Emiliano Grillo G Ben Kohles G Max McGreevy G Matt Kuchar G Davis Chatfield,,,,,
238,5196110045,nawlinsaaints,324,205,G Tom Kim G Jackson Koivun G Jackson Suber G Sam Stevens G Ben Kohles G Zac Blair,,,,,
238,5196360938,SparrowPrince,324,205,G Kurt Kitayama G Hideki Matsuyama G Doug Ghim G Emiliano Grillo G Ben Kohles G Zac Blair,,,,,
238,5196816592,Day019,324,205,G Scottie Scheffler G Benjamin James G Ben Kohles G Zac Blair G Trace Crowe G Troy Merritt,,,,,
238,5196833769,IKeelU,324,205,G Kurt Kitayama G Hideki Matsuyama G Doug Ghim G Emiliano Grillo G Ben Kohles G Zac Blair,,,,,
244,5195541766,DJillWilliam,324,204.5,G Scottie Scheffler G William Mouw G Ben Kohles G Lee Hodges G Kevin Roy G Tyler Duncan,,,,,
244,5196236383,owens938,324,204.5,G Kurt Kitayama G Keith Mitchell G Jake Knapp G Emiliano Grillo G Ben Kohles G Aaron Wise,,,,,
244,5196639751,Bengals9285,324,204.5,G Scottie Scheffler G Ben Kohles G Lucas Glover G A.J. Ewart G Zac Blair G Takumi Kanaya,,,,,
244,5196751417,mwiley23,324,204.5,G Scottie Scheffler G Taylor Moore G Emiliano Grillo G Ben Kohles G Cameron Champ G Nick Hardy,,,,,
248,5195022888,dbsultan,324,204,G Kurt Kitayama G Keith Mitchell G Tom Kim G Ben Kohles G Lucas Glover G Zac Blair,,,,,
248,5195090931,bfellman366,324,204,G Tom Kim G Gary Woodland G Corey Conners G Sam Stevens G Emiliano Grillo G Lucas Glover,,,,,
248,5196238822,skeeter1114,324,204,G Kurt Kitayama G Keith Mitchell G Tom Kim G Ben Kohles G Lucas Glover G Zac Blair,,,,,
248,5196835446,Testy62,324,204,G Jackson Suber G Gary Woodland G Corey Conners G Christiaan Bezuidenhout G Michael Brennan G Emiliano Grillo,,,,,
252,5194869104,vollybal,324,203.5,G Kurt Kitayama G Tom Kim G Jackson Suber G Casey Jarvis G Emiliano Grillo G Ben Kohles,,,,,
252,5195137402,smooth13,324,203.5,G Scottie Scheffler G Casey Jarvis G Ben Kohles G Mackenzie Hughes G Lucas Glover G Davis Chatfield,,,,,
252,5195422289,LLARIMER7,324,203.5,G Kurt Kitayama G Tom Kim G Doug Ghim G Emiliano Grillo G Ben Kohles G Michael Kim,,,,,
252,5195582020,CapsFinsSkins,324,203.5,G Scottie Scheffler G Ricky Castillo G Emiliano Grillo G Lucas Glover G Zac Blair G Troy Merritt,,,,,
252,5196310623,dowhit,324,203.5,G Hideki Matsuyama G Gary Woodland G Max Homa G Sungjae Im G Ben Kohles G Lucas Glover,,,,,
252,5196816215,Rook30,324,203.5,G Kurt Kitayama G Tom Kim G Jackson Suber G Casey Jarvis G Emiliano Grillo G Ben Kohles,,,,,
258,5194597056,soonermama,324,203,G Kurt Kitayama G Jackson Suber G Gary Woodland G Christiaan Bezuidenhout G Taylor Moore G Ben Kohles,,,,,
258,5195457673,rydagreat,324,203,G Scottie Scheffler G Casey Jarvis G Emiliano Grillo G Ben Kohles G Joel Dahmen G Aaron Wise,,,,,
258,5195593207,House_73,324,203,G Scottie Scheffler G Ben Kohles G Lucas Glover G Andrew Putnam G Zac Blair G Takumi Kanaya,,,,,
258,5196458439,oltmanna,324,203,G Scottie Scheffler G William Mouw G Ben Kohles G Denny McCarthy G Zac Blair G Davis Chatfield,,,,,
258,5196859634,cpboger,324,203,G Scottie Scheffler G Jordan L. Smith G Ben Kohles G Denny McCarthy G Brian Campbell G Davis Chatfield,,,,,
263,5194636664,Starlordsdad,324,202.5,G Scottie Scheffler G Emiliano Grillo G Ben Kohles G Matt Kuchar G Zac Blair G Aaron Wise,,,,,
263,5194820009,MixedMartialArtemis,324,202.5,G Scottie Scheffler G Emiliano Grillo G Ben Kohles G Matt Kuchar G Zac Blair G Aaron Wise,,,,,
263,5195323904,jbryanwhite,324,202.5,G Scottie Scheffler G Emiliano Grillo G Ben Kohles G Matt Kuchar G Zac Blair G Aaron Wise,,,,,
263,5195528424,hightopper,324,202.5,G Tom Kim G Jackson Koivun G Jackson Suber G Benjamin James G Ben Kohles G Keita Nakajima,,,,,
263,5196039249,Gotham66,324,202.5,G Scottie Scheffler G Emiliano Grillo G Ben Kohles G A.J. Ewart G Erik Van Rooyen G Aaron Wise,,,,,
263,5196078542,MawBmw2312,324,202.5,G Scottie Scheffler G Ben Kohles G Mackenzie Hughes G Lucas Glover G Zac Blair G Aaron Wise,,,,,
263,5196120194,crackerbow33,324,202.5,G Scottie Scheffler G Emiliano Grillo G Ben Kohles G Matt Kuchar G Zac Blair G Aaron Wise,,,,,
263,5196152653,jwochner,324,202.5,G Scottie Scheffler G Emiliano Grillo G Ben Kohles G Matt Kuchar G Zac Blair G Aaron Wise,,,,,
263,5196182290,koa21,324,202.5,G Tom Kim G Jackson Suber G Gary Woodland G Benjamin James G Ben Kohles G Keita Nakajima,,,,,
263,5196202283,cglenn91,324,202.5,G Scottie Scheffler G Emiliano Grillo G Ben Kohles G Matt Kuchar G Zac Blair G Aaron Wise,,,,,
263,5196279422,draftnew,324,202.5,G Kurt Kitayama G Jake Knapp G Jackson Koivun G Beau Hossler G Ben Kohles G Andrew Putnam,,,,,
263,5196344010,Person17,324,202.5,G Kurt Kitayama G Jackson Koivun G Max Homa G Rasmus Neergaard-Petersen G Casey Jarvis G Ben Kohles,,,,,
263,5196362152,mjscott8824,324,202.5,G Kurt Kitayama G Jackson Koivun G Michael Brennan G Rasmus Neergaard-Petersen G Max McGreevy G Denny McCarthy,,,,,
263,5196438816,VICARO,324,202.5,G Scottie Scheffler G Tom Kim G Ben Kohles G Adam Svensson G Camilo Villegas G Troy Merritt,,,,,
263,5196510322,thefamousfs,324,202.5,G Scottie Scheffler G Casey Jarvis G Ben Kohles G Zac Blair G Tom Hoge G Chandler Phillips,,,,,
278,5195268500,aestader,324,202,G Kurt Kitayama G Tom Kim G Jackson Koivun G William Mouw G Ben Kohles G Zac Blair,,,,,
278,5196091312,Buddha101,324,202,G Scottie Scheffler G Taylor Moore G Ben Kohles G A.J. Ewart G Kevin Roy G Aaron Wise,,,,,
278,5196103869,ClarkusR,324,202,G Scottie Scheffler G William Mouw G Emiliano Grillo G Ben Kohles G Cameron Champ G Cameron Davis,,,,,
278,5196125705,vanhorn23,324,202,G Tom Kim G Jackson Koivun G Jackson Suber G Mac Meissner G Ben Kohles G Keita Nakajima,,,,,
278,5196520399,bison,324,202,G Kurt Kitayama G Jackson Koivun G Jackson Suber G Johnny Keefer G Ben Kohles G Tom Hoge,,,,,
278,5196762823,hds1986,324,202,G Scottie Scheffler G Rasmus Neergaard-Petersen G Ben Kohles G Zac Blair G Aaron Wise G Davis Chatfield,,,,,
278,5196795467,chargercab,324,202,G Kurt Kitayama G Jackson Koivun G Sam Stevens G Christiaan Bezuidenhout G Kevin Yu G Ben Kohles,,,,,
278,5196818981,shambles,324,202,G Kurt Kitayama G Tom Kim G Jackson Koivun G William Mouw G Ben Kohles G Zac Blair,,,,,
286,5195030723,jhegs,324,201.5,G Kurt Kitayama G Tom Kim G Corey Conners G Brian Harman G Emiliano Grillo G Ben Kohles,,,,,
286,5195822567,mcamuse11,324,201.5,G Maverick McNealy G Jake Knapp G Jackson Suber G Emiliano Grillo G Ben Kohles G Lee Hodges,,,,,
286,5195928026,kilbane,324,201.5,G Scottie Scheffler G Ben Kohles G Lucas Glover G Zachary Bauchou G Zac Blair G Erik Van Rooyen,,,,,
286,5196080049,tman_willi,324,201.5,G Kurt Kitayama G Hideki Matsuyama G Tom Kim G Emiliano Grillo G Ben Kohles G Cameron Champ,,,,,
286,5196696552,PeytonMallard,324,201.5,G Scottie Scheffler G Ricky Castillo G Emiliano Grillo G Ben Kohles G Aaron Wise G Cameron Champ,,,,,
286,5196789587,ExFox,324,201.5,G Scottie Scheffler G Ben Kohles G Lucas Glover G Zachary Bauchou G Zac Blair G David Skinns,,,,,
292,5196010893,Antman4K,324,201,G Scottie Scheffler G Ben Kohles G Max McGreevy G Lucas Glover G Zac Blair G Aaron Wise,,,,,
292,5196348419,cedarwacker,324,201,G Kurt Kitayama G Hideki Matsuyama G Max Homa G Emiliano Grillo G Ben Kohles G Lee Hodges,,,,,
292,5196549033,rfollestad,324,201,G Hideki Matsuyama G Gary Woodland G Max Homa G Tony Finau G Ben Kohles G Lucas Glover,,,,,
292,5196718850,Riker015,324,201,G Kurt Kitayama G Jake Knapp G Tony Finau G Christiaan Bezuidenhout G Emiliano Grillo G Ben Kohles,,,,,
292,5196846941,pops6138,324,201,G Jackson Koivun G Gary Woodland G Corey Conners G Mac Meissner G Christiaan Bezuidenhout G Emiliano Grillo,,,,,
292,5196878643,Worth_A_Shot,324,201,G Hideki Matsuyama G Tom Kim G Jackson Koivun G Stephan Jaeger G Emiliano Grillo G Lucas Glover,,,,,
298,5195021293,hamhock41,324,200.5,G Scottie Scheffler G Casey Jarvis G Emiliano Grillo G Keita Nakajima G Lucas Glover G Davis Chatfield,,,,,
298,5195333388,NATION81,324,200.5,G Kurt Kitayama G Jackson Koivun G Max Homa G Benjamin James G Emiliano Grillo G Lucas Glover,,,,,
298,5195520132,SantaCruzBuddha,324,200.5,G Kurt Kitayama G Tom Kim G Jackson Suber G John Parry G Ben Kohles G Jesper Svensson,,,,,
298,5195523022,rdesana,324,200.5,G Kurt Kitayama G Jackson Koivun G Jackson Suber G Casey Jarvis G Ben Kohles G Zac Blair,,,,,
298,5195586936,gorpies,324,200.5,G Hideki Matsuyama G Jackson Suber G Gary Woodland G Sam Stevens G Ben Kohles G Zac Blair,,,,,
298,5195977166,jstern87,324,200.5,G Kurt Kitayama G Jackson Koivun G Jackson Suber G Johnny Keefer G Ben Kohles G Zac Blair,,,,,
298,5196069046,alexstout,324,200.5,G Kurt Kitayama G Jackson Koivun G Jackson Suber G Johnny Keefer G Ben Kohles G Zac Blair,,,,,
298,5196216495,Lgood136,324,200.5,G Scottie Scheffler G Emiliano Grillo G Jesper Svensson G Matti Schmid G Zac Blair G Cameron Champ,,,,,
298,5196228357,KColonel1969,324,200.5,G Kurt Kitayama G Doug Ghim G Jackson Suber G William Mouw G Emiliano Grillo G Ben Kohles,,,,,
298,5196313885,scout326,324,200.5,G Scottie Scheffler G Sudarshan Yellamaraju G Ben Kohles G Kevin Roy G Aaron Wise G Lanto Griffin,,,,,
298,5196444395,keefe2,324,200.5,G Kurt Kitayama G Jackson Koivun G Jackson Suber G Johnny Keefer G Ben Kohles G Austin Smotherman,,,,,
298,5196672247,mm0802,324,200.5,G Kurt Kitayama G Jackson Koivun G Jordan L. Smith G Michael Brennan G William Mouw G Emiliano Grillo,,,,,
298,5196703031,Patches77,324,200.5,G Scottie Scheffler G William Mouw G Emiliano Grillo G Ben Kohles G Aaron Wise G Cameron Davis,,,,,
298,5196765263,hidge89,324,200.5,G Kurt Kitayama G Jackson Koivun G Jackson Suber G Johnny Keefer G Ben Kohles G Zac Blair,,,,,
312,5195289018,bumdizzle,324,200,G Jackson Koivun G Pierceson Coody G Gary Woodland G Mac Meissner G Rasmus Højgaard G Emiliano Grillo,,,,,
312,5195481416,fogler40,324,200,G Scottie Scheffler G Casey Jarvis G Emiliano Grillo G Ben Kohles G Aaron Wise G Cameron Champ,,,,,
