Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
45631,5208292655,StoveFandrick (80/150),345,111.5,G Hideki Matsuyama G Aaron Rai G Alex Fitzpatrick G Michael Brennan G Chris Kirk G Zachary Bauchou,,,,,
45631,5208537701,pineda01 (8/20),345,111.5,G Jackson Koivun G Ryan Gerard G Tom Kim G Johnny Keefer G Ricky Castillo G Austin Eckroat,,,,,
45631,5208814299,andarmac99 (124/150),345,111.5,G Jackson Koivun G Ben Griffin G Alex Fitzpatrick G Ben Kohles G Ryo Hisatsune G Davis Chatfield,,,,,
45631,5209078765,BoangTao33 (90/150),345,111.5,G Cameron Young G Hideki Matsuyama G Blades Brown G Ben Kohles G Chris Kirk G Tom Hoge,,,,,
45631,5209194653,YappoTheClown (31/134),345,111.5,G Ryan Gerard G Keegan Bradley G Brooks Koepka G Davis Thompson G Chris Kirk G Chandler Blanchet,,,,,
45631,5209221589,jokingbill (27/50),345,111.5,G Cameron Young G Jackson Koivun G Blades Brown G Chris Kirk G Denny McCarthy G Kevin Yu,,,,,
45631,5209258935,mrrid (4/4),345,111.5,G Hideki Matsuyama G Ryan Gerard G Aaron Rai G Keith Mitchell G Michael Kim G Zac Blair,,,,,
45631,5209373144,JohnnyLFootball (100/150),345,111.5,G Justin Thomas G Ryan Gerard G Mac Meissner G Keith Mitchell G Alex Noren G Max Greyserman,,,,,
45631,5209402523,Earnhardts (5/7),345,111.5,G Hideki Matsuyama G Keegan Bradley G Alex Fitzpatrick G Blades Brown G Chris Kirk G Bud Cauley,,,,,
45631,5209441165,J-Lizzy (61/150),345,111.5,G Hideki Matsuyama G Ryan Gerard G Maverick McNealy G Christiaan Bezuidenhout G Johnny Keefer G Jackson Suber,,,,,
45631,5209467063,chrismac16 (95/150),345,111.5,G Ryan Gerard G Alex Fitzpatrick G Davis Thompson G Blades Brown G Chris Kirk G Rasmus Neergaard-Petersen,,,,,
45631,5209504493,BigDBoss (23/150),345,111.5,G Cameron Young G Keegan Bradley G Keith Mitchell G Blades Brown G Alex Smalley G Bud Cauley,,,,,
45631,5209657878,tonyp2424 (102/130),345,111.5,G Tom Kim G Ben Griffin G Aaron Rai G Brian Harman G J.T. Poston G Emiliano Grillo,,,,,
45631,5207224290,peewee35 (43/150),344,111.5,G Jackson Koivun G Ben Griffin G Michael Brennan G Brooks Koepka G Kevin Roy G Karl Vilips,,,,,
45631,5207291723,spankysd (128/150),344,111.5,G Jackson Koivun G Justin Thomas G Brian Harman G J.T. Poston G Emiliano Grillo G Kevin Yu,,,,,
45631,5207350147,calmextex (40/150),344,111.5,G Cameron Young G Aaron Rai G Alex Fitzpatrick G Alex Smalley G Emiliano Grillo G Nicolas Echavarria,,,,,
45631,5207417767,epi10mg (2/3),344,111.5,G Cameron Young G Tom Kim G Ben Griffin G Christiaan Bezuidenhout G Michael Kim G Joel Dahmen,,,,,
45631,5207558200,Schlinkster (72/150),344,111.5,G Cameron Young G Aaron Rai G Alex Fitzpatrick G Alex Smalley G Emiliano Grillo G Nicolas Echavarria,,,,,
45631,5207867753,eln195 (89/150),344,111.5,G Cameron Young G Ben Griffin G Davis Thompson G Matt Wallace G Johnny Keefer G Kevin Roy,,,,,
45631,5207933098,garretcar (1/16),344,111.5,G Ryan Gerard G Keegan Bradley G Alex Fitzpatrick G Brian Harman G Christiaan Bezuidenhout G Emiliano Grillo,,,,,
45631,5208158828,slpendy (75/150),344,111.5,G Cameron Young G Doug Ghim G Alex Smalley G Matt Wallace G J.T. Poston G Nicolas Echavarria,,,,,
45631,5208292586,StoveFandrick (11/150),344,111.5,G Ryan Gerard G Tom Kim G Michael Brennan G Brooks Koepka G Blades Brown G Chandler Phillips,,,,,
45631,5208318053,bryanbigbets (84/150),344,111.5,G Cameron Young G Aaron Rai G Alex Fitzpatrick G Alex Smalley G Emiliano Grillo G Nicolas Echavarria,,,,,
45631,5208350265,Damonri (106/150),344,111.5,G Cameron Young G Aaron Rai G Alex Fitzpatrick G Alex Smalley G Emiliano Grillo G Nicolas Echavarria,,,,,
45631,5208572290,jahnyb (35/40),344,111.5,G Maverick McNealy G Aaron Rai G Davis Thompson G Brian Harman G Alex Noren G Ryo Hisatsune,,,,,
45631,5208676651,agrazz (70/150),344,111.5,G Jackson Koivun G Hideki Matsuyama G Alex Fitzpatrick G Christiaan Bezuidenhout G Eric Cole G David Lipsky,,,,,
45631,5208788640,kmeezy (107/150),344,111.5,G Ryan Gerard G Keegan Bradley G Alex Fitzpatrick G Brian Harman G Christiaan Bezuidenhout G Eric Cole,,,,,
45631,5208964811,WackyUncle (28/150),344,111.5,G Jackson Koivun G Justin Thomas G Alex Noren G Doug Ghim G Matt Wallace G Marco Penge,,,,,
45631,5208989805,milligolf (142/150),344,111.5,G Cameron Young G Aaron Rai G Alex Fitzpatrick G Alex Smalley G Emiliano Grillo G Nicolas Echavarria,,,,,
45631,5209036713,itlldofarm (91/100),344,111.5,G Cameron Young G Aaron Rai G Alex Fitzpatrick G Alex Smalley G Emiliano Grillo G Nicolas Echavarria,,,,,
45631,5209122357,DeboYoMoney (133/150),344,111.5,G Jackson Koivun G Justin Thomas G Brian Harman G Jordan L. Smith G Ryo Hisatsune G Jackson Suber,,,,,
45631,5209248738,Sighkoh (45/150),344,111.5,G Cameron Young G Tom Kim G Keith Mitchell G Alex Smalley G Matt Wallace G Chris Kirk,,,,,
45631,5209285322,JTcapSNAKE (109/150),344,111.5,G Cameron Young G Jackson Koivun G Ben Kohles G Benjamin James G Marco Penge G Nicolas Echavarria,,,,,
45631,5209316864,fairwayfool (5/20),344,111.5,G Cameron Young G Hideki Matsuyama G Alex Fitzpatrick G Johnny Keefer G Zac Blair G Stephan Jaeger,,,,,
45631,5209362241,dbullsfan (37/40),344,111.5,G Cameron Young G Jackson Koivun G Alex Noren G Ricky Castillo G Lee Hodges G Matthew McCarty,,,,,
45631,5209392025,upperslad (117/150),344,111.5,G Jackson Koivun G Ryan Gerard G Aaron Rai G Ben Kohles G Billy Horschel G Max McGreevy,,,,,
45631,5209393654,Byronn5 (140/150),344,111.5,G Cameron Young G Aaron Rai G Alex Fitzpatrick G Alex Smalley G Emiliano Grillo G Nicolas Echavarria,,,,,
45631,5209409783,dlmurray24 (73/150),344,111.5,G Ryan Gerard G Maverick McNealy G Brian Harman G J.T. Poston G Bud Cauley G Eric Cole,,,,,
45631,5209504508,BigDBoss (38/150),344,111.5,G Ryan Gerard G Ben Griffin G Alex Fitzpatrick G Sungjae Im G Alex Smalley G J.T. Poston,,,,,
45631,5209504634,jw1984 (3/30),344,111.5,G Cameron Young G Aaron Rai G Alex Fitzpatrick G Alex Smalley G Emiliano Grillo G Nicolas Echavarria,,,,,
45631,5209652356,lklk88088 (126/150),344,111.5,G Ryan Gerard G Tom Kim G Aaron Rai G Blades Brown G Mackenzie Hughes G Matthew McCarty,,,,,
45631,5209764625,bearcats594 (137/150),344,111.5,G Cameron Young G Aaron Rai G Alex Fitzpatrick G Alex Smalley G Emiliano Grillo G Nicolas Echavarria,,,,,
45631,5207270758,reboteking (53/149),343,111.5,G Cameron Young G Jackson Koivun G Jordan L. Smith G J.T. Poston G Michael Kim G Emiliano Grillo,,,,,
45631,5207282835,gunner2632 (22/150),343,111.5,G Jackson Koivun G Keegan Bradley G Davis Thompson G Ben Kohles G Ryo Hisatsune G Nick Taylor,,,,,
45631,5207291667,spankysd (72/150),343,111.5,G Cameron Young G Tom Kim G Keegan Bradley G Bud Cauley G Ryo Hisatsune G Jesper Svensson,,,,,
45631,5207545586,BeSp10 (38/150),343,111.5,G Justin Thomas G Ben Griffin G Alex Fitzpatrick G Harris English G Alex Smalley G Stephan Jaeger,,,,,
45631,5207858532,MikeyJ234 (5/8),343,111.5,G Cameron Young G Tom Kim G Aaron Rai G Chris Kirk G Eric Cole G Lucas Glover,,,,,
45631,5208042604,vegasnu2 (99/150),343,111.5,G Justin Thomas G Ben Griffin G Keegan Bradley G Sungjae Im G Alex Smalley G Nick Taylor,,,,,
45631,5208096435,PantherFan2418 (49/150),343,111.5,G Justin Thomas G Ryan Gerard G Aaron Rai G Sungjae Im G Emiliano Grillo G Nick Taylor,,,,,
45631,5208107341,engelg (39/40),343,111.5,G Cameron Young G Hideki Matsuyama G Justin Thomas G Johnny Keefer G Kris Ventura G Andrew Putnam,,,,,
45631,5208151846,Seabass1977 (21/30),343,111.5,G Cameron Young G Michael Brennan G Davis Thompson G Blades Brown G Matt Wallace G Michael Kim,,,,,
45631,5208202801,MOOSESCREW (4/6),343,111.5,G Tom Kim G Aaron Rai G Alex Fitzpatrick G Alex Noren G Blades Brown G Rasmus Højgaard,,,,,
45631,5208264716,simonsay (1/27),343,111.5,G Cameron Young G Ryan Gerard G Tom Kim G Ben Kohles G Chandler Phillips G Peter Malnati,,,,,
45631,5208292654,StoveFandrick (79/150),343,111.5,G Jackson Koivun G Tom Kim G Keegan Bradley G Keith Mitchell G Nick Taylor G Chandler Phillips,,,,,
45631,5208292707,StoveFandrick (132/150),343,111.5,G Hideki Matsuyama G Keegan Bradley G Aaron Rai G Brooks Koepka G Nick Taylor G Lee Hodges,,,,,
45631,5208350205,Damonri (46/150),343,111.5,G Cameron Young G Hideki Matsuyama G Justin Thomas G Johnny Keefer G Kris Ventura G Andrew Putnam,,,,,
45631,5208526578,tedsellers86 (58/150),343,111.5,G Justin Thomas G Ben Griffin G Alex Fitzpatrick G Harris English G Alex Smalley G Stephan Jaeger,,,,,
45631,5208770944,Stooopsy (8/150),343,111.5,G Cameron Young G Jackson Koivun G Jordan L. Smith G Ryo Hisatsune G Kevin Yu G Nicolas Echavarria,,,,,
45631,5208834672,jdebartolo (6/150),343,111.5,G Ryan Gerard G Ben Griffin G Davis Thompson G Brian Harman G Pierceson Coody G Davis Chatfield,,,,,
45631,5208923656,PiReZ (6/150),343,111.5,G Cameron Young G Hideki Matsuyama G Justin Thomas G Johnny Keefer G Kris Ventura G Andrew Putnam,,,,,
45631,5208953753,ccorms (76/117),343,111.5,G Cameron Young G Jackson Koivun G Jordan L. Smith G J.T. Poston G Michael Kim G Emiliano Grillo,,,,,
45631,5209058052,KeatonHill (68/150),343,111.5,G Jackson Koivun G Ryan Gerard G Alex Fitzpatrick G Alex Smalley G Rasmus Neergaard-Petersen G Matthew McCarty,,,,,
45631,5209126825,tonyp2424 (76/130),343,111.5,G Ryan Gerard G Aaron Rai G Alex Fitzpatrick G Brooks Koepka G Chris Kirk G Emiliano Grillo,,,,,
45631,5209139662,Tanner12321 (5/5),343,111.5,G Cameron Young G Jackson Koivun G Michael Brennan G Jordan L. Smith G Seamus Power G Chandler Phillips,,,,,
45631,5209162685,PurplePain42 (17/150),343,111.5,G Cameron Young G Hideki Matsuyama G Justin Thomas G Johnny Keefer G Kris Ventura G Andrew Putnam,,,,,
45631,5209177760,leszigler (96/150),343,111.5,G Cameron Young G Hideki Matsuyama G Justin Thomas G Johnny Keefer G Kris Ventura G Andrew Putnam,,,,,
45631,5209228472,nygEJY112913 (69/72),343,111.5,G Keith Mitchell G Blades Brown G Ben Kohles G J.T. Poston G Bud Cauley G Michael Kim,,,,,
45631,5209233588,smoothowen (113/150),343,111.5,G Hideki Matsuyama G Tom Kim G Sungjae Im G Michael Kim G Ryo Hisatsune G David Lipsky,,,,,
45631,5209316346,claykat (26/33),343,111.5,G Jackson Koivun G Tom Kim G Ben Griffin G Jason Day G Billy Horschel G Tony Finau,,,,,
45631,5209502986,aarontdyson (22/150),343,111.5,G Jackson Koivun G Tom Kim G Michael Brennan G Sungjae Im G Matt Wallace G Christo Lamprecht,,,,,
45631,5209534121,SaltTruck2 (1/150),343,111.5,G Cameron Young G Ryan Gerard G Aaron Rai G Michael Kim G Emiliano Grillo G Matthew McCarty,,,,,
45631,5209550720,ZQ1989 (92/150),343,111.5,G Ryan Gerard G Tom Kim G Aaron Rai G Harris English G Michael Kim G Lee Hodges,,,,,
45631,5209729199,propkiller (88/150),343,111.5,G Cameron Young G Jackson Koivun G Jordan L. Smith G J.T. Poston G Michael Kim G Emiliano Grillo,,,,,
45631,5209753163,blackdiamonds7 (55/150),343,111.5,G Cameron Young G Jackson Koivun G Jordan L. Smith G J.T. Poston G Michael Kim G Emiliano Grillo,,,,,
45631,5207222172,bdschultheis (113/150),342,111.5,G Cameron Young G Hideki Matsuyama G Aaron Rai G Alex Smalley G Michael Kim G Davis Chatfield,,,,,
45631,5207225189,bruc0074 (35/150),342,111.5,G Jackson Koivun G Tom Kim G Ben Griffin G J.T. Poston G Nick Taylor G Matthew McCarty,,,,,
45631,5207231833,hensonb1 (80/150),342,111.5,G Jackson Koivun G Hideki Matsuyama G Alex Noren G Ben Kohles G Bud Cauley G Rasmus Neergaard-Petersen,,,,,
45631,5207282898,gunner2632 (85/150),342,111.5,G Cameron Young G Michael Brennan G Mac Meissner G Blades Brown G Ben Kohles G Eric Cole,,,,,
45631,5207352252,sportsfanatic89 (104/150),342,111.5,G Hideki Matsuyama G Keegan Bradley G Alex Fitzpatrick G Ben Kohles G Chris Kirk G Matt Kuchar,,,,,
45631,5207377761,Skralph (46/150),342,111.5,G Ryan Gerard G Maverick McNealy G Mac Meissner G Alex Smalley G Bud Cauley G Nick Taylor,,,,,
45631,5207755084,greenstreets (145/150),342,111.5,G Ben Kohles G Eric Cole G Max Greyserman G Nick Taylor G Kevin Roy G Kris Ventura,,,,,
45631,5207874327,ksmunieclemson (4/4),342,111.5,G Ryan Gerard G Tom Kim G Aaron Rai G Brian Harman G Ben Kohles G Lucas Glover,,,,,
45631,5207951432,TheBigOuch (54/150),342,111.5,G Cameron Young G Ryan Gerard G Doug Ghim G J.T. Poston G Ryo Hisatsune G Rasmus Neergaard-Petersen,,,,,
45631,5208033149,gchmiele (6/54),342,111.5,G Ryan Gerard G Ben Griffin G Keegan Bradley G Mac Meissner G Jordan L. Smith G Nicolas Echavarria,,,,,
45631,5208126149,Mozwanted (3/20),342,111.5,G Cameron Young G Ryan Gerard G Tom Kim G Michael Brennan G Trace Crowe G Gordon Sargent,,,,,
45631,5208527854,brscott625 (88/150),342,111.5,G Jackson Koivun G Tom Kim G Keith Mitchell G Sungjae Im G Ryo Hisatsune G Marco Penge,,,,,
45631,5208624424,shakazulu84 (21/40),342,111.5,G Cameron Young G Alex Fitzpatrick G Mac Meissner G Blades Brown G Emiliano Grillo G Jackson Suber,,,,,
45631,5208642855,gchmiele (33/54),342,111.5,G Justin Thomas G Ben Griffin G Keegan Bradley G Brian Harman G Bud Cauley G Nicolas Echavarria,,,,,
45631,5208860039,Eric080 (108/150),342,111.5,G Cameron Young G Aaron Rai G Brian Harman G Doug Ghim G J.T. Poston G Ryo Hisatsune,,,,,
45631,5208893481,kyleboneski (69/150),342,111.5,G Cameron Young G Jackson Koivun G Keith Mitchell G Jordan L. Smith G Ryo Hisatsune G Zecheng Dou,,,,,
45631,5208893521,kyleboneski (109/150),342,111.5,G Cameron Young G Jackson Koivun G Mac Meissner G Eric Cole G Billy Horschel G Chandler Phillips,,,,,
45631,5208920355,mlief (119/150),342,111.5,G Ryan Gerard G Tom Kim G Aaron Rai G Keith Mitchell G Ryo Hisatsune G Rasmus Neergaard-Petersen,,,,,
45631,5208928918,birdzilla22x (2/2),342,111.5,G Jackson Koivun G Justin Thomas G Alex Fitzpatrick G Ryo Hisatsune G Andrew Putnam G John Parry,,,,,
45631,5209078713,BoangTao33 (38/150),342,111.5,G Cameron Young G Hideki Matsuyama G Aaron Rai G Matt Kuchar G Brandt Snedeker G Davis Chatfield,,,,,
45631,5209102491,Gwostbusters (137/150),342,111.5,G Hideki Matsuyama G Justin Thomas G Sungjae Im G Alex Smalley G Chris Kirk G Tony Finau,,,,,
45631,5209171288,doygabe (27/54),342,111.5,G Justin Thomas G Ryan Gerard G Ben Griffin G Ben Kohles G Chris Kirk G Austin Eckroat,,,,,
45631,5209188743,Mase2428 (40/150),342,111.5,G Jackson Koivun G Aaron Rai G Alex Fitzpatrick G Jordan L. Smith G Ryo Hisatsune G Chandler Phillips,,,,,
45631,5209238515,ATEAM0304,342,111.5,G Hideki Matsuyama G Tom Kim G Brooks Koepka G Matt Wallace G Ryo Hisatsune G Zac Blair,,,,,
45631,5209250576,T3AMBUCKEYES (2/3),342,111.5,G Cameron Young G Alex Fitzpatrick G Davis Thompson G Blades Brown G J.T. Poston G Ryo Hisatsune,,,,,
45631,5209410718,B32044 (97/150),342,111.5,G Cameron Young G Jackson Koivun G Davis Thompson G Christiaan Bezuidenhout G Chandler Phillips G Joel Dahmen,,,,,
45631,5209450613,J-Lizzy (126/150),342,111.5,G Tom Kim G Ben Griffin G Maverick McNealy G Brian Harman G Chris Kirk G Kevin Roy,,,,,
45631,5209455180,evansrc717 (19/114),342,111.5,G Cameron Young G Ben Griffin G Keith Mitchell G Alex Smalley G Bud Cauley G Pierceson Coody,,,,,
45631,5209496194,Colonel420 (94/150),342,111.5,G Jackson Koivun G Tom Kim G Brooks Koepka G Alex Smalley G Christiaan Bezuidenhout G Nicolas Echavarria,,,,,
45631,5209586339,mbetz33 (20/150),342,111.5,G Ryan Gerard G Tom Kim G Ben Griffin G Sungjae Im G Chris Kirk G Rasmus Neergaard-Petersen,,,,,
45631,5209689016,SICKHEMI (23/150),342,111.5,G Cameron Young G Jackson Koivun G Ben Kohles G Eric Cole G Jackson Suber G Mackenzie Hughes,,,,,
45631,5209789961,kfish191 (53/150),342,111.5,G Cameron Young G Harris English G Mac Meissner G Alex Noren G Doug Ghim G Ryo Hisatsune,,,,,
45631,5207377723,Skralph (8/150),341,111.5,G Cameron Young G Ryan Gerard G Ben Griffin G Bud Cauley G Jackson Suber G Chandler Phillips,,,,,
45631,5207813185,rjkieniz (10/26),341,111.5,G Jackson Koivun G Ryan Gerard G Michael Brennan G Sungjae Im G Chris Kirk G Matthew McCarty,,,,,
45631,5207866385,kraymond33 (10/75),341,111.5,G Hideki Matsuyama G Justin Thomas G Brian Harman G Mac Meissner G Sungjae Im G Nicolas Echavarria,,,,,
45631,5207994246,kozy6813 (82/100),341,111.5,G Ryan Gerard G Ben Griffin G Aaron Rai G Mac Meissner G Keith Mitchell G Kris Ventura,,,,,
45631,5208022507,charles1327 (5/150),341,111.5,G Jackson Koivun G Tom Kim G Ben Kohles G Alex Smalley G Matt Wallace G Christiaan Bezuidenhout,,,,,
45631,5208223721,jr_dk (58/150),341,111.5,G Jackson Koivun G Hideki Matsuyama G Keegan Bradley G Bud Cauley G Ricky Castillo G Nicolas Echavarria,,,,,
45631,5208438485,RunTheBasesMLB (18/50),341,111.5,G Ryan Gerard G Tom Kim G Ben Griffin G Sungjae Im G Matt Wallace G Kevin Roy,,,,,
45631,5208465332,juanjo76 (18/20),341,111.5,G Tom Kim G Maverick McNealy G Blades Brown G Ben Kohles G Rasmus Højgaard G Matt Wallace,,,,,
45631,5208628048,jkat2016 (129/150),341,111.5,G Jackson Koivun G Ben Griffin G Maverick McNealy G Christiaan Bezuidenhout G Matthew McCarty G Chandler Phillips,,,,,
45631,5208770979,Stooopsy (43/150),341,111.5,G Hideki Matsuyama G Ryan Gerard G Mac Meissner G Bud Cauley G Michael Kim G Rasmus Neergaard-Petersen,,,,,
45631,5208811390,changchunweiwayne (34/40),341,111.5,G Jackson Koivun G Justin Thomas G Tom Kim G Ben Kohles G Stephan Jaeger G Davis Riley,,,,,
45631,5208859991,Eric080 (60/150),341,111.5,G Justin Thomas G Ryan Gerard G Alex Fitzpatrick G Alex Smalley G Matt Wallace G Christiaan Bezuidenhout,,,,,
45631,5208912423,BromaniJones (80/150),341,111.5,G Cameron Young G Ryan Gerard G Brian Harman G Nick Taylor G Denny McCarthy G Zac Blair,,,,,
45631,5208998629,rotostorm (5/20),341,111.5,G Tom Kim G Ben Griffin G Keegan Bradley G Brian Harman G Christiaan Bezuidenhout G Chandler Phillips,,,,,
45631,5209150167,Fielder69 (41/150),341,111.5,G Jackson Koivun G Justin Thomas G Ben Griffin G Sungjae Im G Ricky Castillo G Chandler Phillips,,,,,
45631,5209488287,RODNOCK,341,111.5,G Cameron Young G Ryan Gerard G Brian Harman G Ben Kohles G Michael Kim G Kevin Yu,,,,,
45631,5209503962,MercyRule (3/4),341,111.5,G Justin Thomas G Ben Griffin G Harris English G Blades Brown G Ben Kohles G Bud Cauley,,,,,
45631,5209504930,ejoeding (142/150),341,111.5,G Ryan Gerard G Tom Kim G Aaron Rai G Ben Kohles G Max Greyserman G Jason Day,,,,,
45631,5209672523,the_Dean221 (47/128),341,111.5,G Justin Thomas G Ryan Gerard G Brooks Koepka G Mac Meissner G Alex Smalley G Mackenzie Hughes,,,,,
45631,5209687447,CouldBeTravis (68/150),341,111.5,G Ryan Gerard G Tom Kim G Ben Griffin G Sungjae Im G Matt Wallace G Kevin Roy,,,,,
45631,5209716336,goaliman12 (76/150),341,111.5,G Hideki Matsuyama G Maverick McNealy G Alex Fitzpatrick G Brian Harman G Rasmus Neergaard-Petersen G Nick Taylor,,,,,
45631,5207227739,msmarilyns1962,340,111.5,G Cameron Young G Hideki Matsuyama G Blades Brown G Ben Kohles G Jackson Suber G Ricky Castillo,,,,,
45631,5207283750,Tkunz6921 (30/150),340,111.5,G Hideki Matsuyama G Aaron Rai G Harris English G Mac Meissner G Blades Brown G Denny McCarthy,,,,,
45631,5207425150,numbermunchers (33/150),340,111.5,G Tom Kim G Brooks Koepka G Brian Harman G Blades Brown G Jackson Suber G Zac Blair,,,,,
45631,5207624818,jbace1954 (8/12),340,111.5,G Jackson Koivun G Tom Kim G Mac Meissner G Blades Brown G Ben Kohles G Austin Eckroat,,,,,
45631,5207721596,tman_willi (1/14),340,111.5,G Jackson Koivun G Tom Kim G Mac Meissner G Blades Brown G Ben Kohles G Ricky Castillo,,,,,
45631,5207721597,tman_willi (2/14),340,111.5,G Jackson Koivun G Tom Kim G Mac Meissner G Blades Brown G Ben Kohles G Ricky Castillo,,,,,
45631,5207721598,tman_willi (3/14),340,111.5,G Jackson Koivun G Tom Kim G Mac Meissner G Blades Brown G Ben Kohles G Ricky Castillo,,,,,
45631,5207721599,tman_willi (4/14),340,111.5,G Jackson Koivun G Tom Kim G Mac Meissner G Blades Brown G Ben Kohles G Ricky Castillo,,,,,
45631,5207721600,tman_willi (5/14),340,111.5,G Jackson Koivun G Tom Kim G Mac Meissner G Blades Brown G Ben Kohles G Ricky Castillo,,,,,
45631,5207721601,tman_willi (6/14),340,111.5,G Jackson Koivun G Tom Kim G Mac Meissner G Blades Brown G Ben Kohles G Ricky Castillo,,,,,
45631,5207721602,tman_willi (7/14),340,111.5,G Jackson Koivun G Tom Kim G Mac Meissner G Blades Brown G Ben Kohles G Ricky Castillo,,,,,
45631,5207721603,tman_willi (8/14),340,111.5,G Jackson Koivun G Tom Kim G Mac Meissner G Blades Brown G Ben Kohles G Ricky Castillo,,,,,
45631,5207721604,tman_willi (9/14),340,111.5,G Jackson Koivun G Tom Kim G Mac Meissner G Blades Brown G Ben Kohles G Ricky Castillo,,,,,
