Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
61610,5194901109,Racktracker13 (35/150),324,104,G Hideki Matsuyama G Pierceson Coody G Sam Stevens G Mac Meissner G Kevin Yu G John Parry,,,,,
61610,5194901168,Racktracker13 (94/150),324,104,G Scottie Scheffler G Johnny Keefer G Patrick Rodgers G Patrick Fishburn G Brandt Snedeker G Mark Hubbard,,,,,
61610,5194912919,Bigwilly3227,324,104,G Hideki Matsuyama G Jake Knapp G Benjamin James G Christiaan Bezuidenhout G Stephan Jaeger G Casey Jarvis,,,,,
61610,5194935334,Slimgoody10 (4/4),324,104,G Maverick McNealy G Kurt Kitayama G Benjamin James G Rasmus Højgaard G Stephan Jaeger G Brian Harman,,,,,
61610,5194943306,christal17 (112/150),324,104,G Maverick McNealy G Pierceson Coody G Sam Stevens G Mac Meissner G Zachary Bauchou G Zac Blair,,,,,
61610,5194947882,SpoWeezy (87/150),324,104,G Hideki Matsuyama G Jackson Suber G Sungjae Im G Sudarshan Yellamaraju G William Mouw G Brian Harman,,,,,
61610,5194949048,steemkatz (18/150),324,104,G Maverick McNealy G Jake Knapp G Mac Meissner G Benjamin James G Taylor Pendrith G Lee Hodges,,,,,
61610,5194949052,steemkatz (22/150),324,104,G Maverick McNealy G Jake Knapp G Mac Meissner G Benjamin James G Steven Fisk G Matti Schmid,,,,,
61610,5194985218,lakeside2220 (3/20),324,104,G Jackson Suber G Sungjae Im G Sam Stevens G Jordan L. Smith G Benjamin James G Sudarshan Yellamaraju,,,,,
61610,5194985543,tspies (14/21),324,104,G Tom Kim G Jackson Suber G Sungjae Im G Mac Meissner G Christiaan Bezuidenhout G Casey Jarvis,,,,,
61610,5194997906,mo3000 (2/6),324,104,G Jake Knapp G Tom Kim G Sungjae Im G Benjamin James G Stephan Jaeger G Kevin Yu,,,,,
61610,5195010497,gchmiele (6/94),324,104,G Scottie Scheffler G William Mouw G Max McGreevy G Patrick Rodgers G Karl Vilips G Erik Van Rooyen,,,,,
61610,5195024455,flashy84 (117/150),324,104,G Keith Mitchell G Tom Kim G Sungjae Im G Sudarshan Yellamaraju G Ricky Castillo G Mackenzie Hughes,,,,,
61610,5195031643,The_Hark (1/12),324,104,G Keith Mitchell G Tom Kim G Jackson Suber G Max Homa G Casey Jarvis G Paul Peterson,,,,,
61610,5195041205,Miked387 (70/150),324,104,G Maverick McNealy G Kurt Kitayama G Hideki Matsuyama G Rico Hoey G Takumi Kanaya G David Skinns,,,,,
61610,5195056732,tkineavy1211 (72/150),324,104,G Maverick McNealy G Kurt Kitayama G Sam Stevens G Aldrich Potgieter G Casey Jarvis G Zac Blair,,,,,
61610,5195082959,dougr77 (4/56),324,104,G Kurt Kitayama G Sam Stevens G Tony Finau G Mac Meissner G Johnny Keefer G Max Greyserman,,,,,
61610,5195100265,IrishGold73 (17/150),324,104,G Hideki Matsuyama G Tom Kim G Jackson Suber G Tony Finau G Rasmus Højgaard G Nick Hardy,,,,,
61610,5195100341,IrishGold73 (93/150),324,104,G Jake Knapp G Tom Kim G Tony Finau G Mac Meissner G Rasmus Højgaard G Taylor Pendrith,,,,,
61610,5195100342,IrishGold73 (94/150),324,104,G Jake Knapp G Tom Kim G Jordan L. Smith G Mac Meissner G William Mouw G Taylor Pendrith,,,,,
61610,5195112803,fortunehunter (13/16),324,104,G Maverick McNealy G Kurt Kitayama G Christiaan Bezuidenhout G William Mouw G Stephan Jaeger G Taylor Moore,,,,,
61610,5195142901,Warrior4god777 (63/150),324,104,G Maverick McNealy G Doug Ghim G Benjamin James G Christiaan Bezuidenhout G Davis Thompson G Max McGreevy,,,,,
61610,5195142982,Warrior4god777 (144/150),324,104,G Maverick McNealy G Hideki Matsuyama G Doug Ghim G Michael Kim G Keita Nakajima G Kris Ventura,,,,,
61610,5195149496,eln195 (98/150),324,104,G Jake Knapp G Pierceson Coody G Doug Ghim G Mac Meissner G Max McGreevy G Zachary Bauchou,,,,,
61610,5195167707,Kesonator (13/25),324,104,G Tom Kim G Pierceson Coody G Doug Ghim G Corey Conners G Davis Thompson G Dylan Wu,,,,,
61610,5195183658,tedsellers86 (59/150),324,104,G Maverick McNealy G Hideki Matsuyama G Sam Stevens G Christiaan Bezuidenhout G Max McGreevy G Andrew Putnam,,,,,
61610,5195183661,tedsellers86 (62/150),324,104,G Maverick McNealy G Keith Mitchell G Sam Stevens G Sudarshan Yellamaraju G Michael Kim G Max McGreevy,,,,,
61610,5195184630,crf_333 (1/2),324,104,G Kurt Kitayama G Jackson Suber G Corey Conners G Johnny Keefer G Taylor Pendrith G Casey Jarvis,,,,,
61610,5195198958,lilzay16 (6/9),324,104,G Pierceson Coody G Corey Conners G Jordan L. Smith G Davis Thompson G Brian Harman G Taylor Pendrith,,,,,
61610,5195201375,mahaa507 (62/150),324,104,G Scottie Scheffler G Johnny Keefer G Ricky Castillo G Casey Jarvis G Fabián Gómez G Brice Garnett,,,,,
61610,5195218065,Dan06712 (26/80),324,104,G Maverick McNealy G Jake Knapp G Mac Meissner G Benjamin James G Steven Fisk G Matti Schmid,,,,,
61610,5195223454,jazzly1 (3/5),324,104,G Scottie Scheffler G Sungjae Im G Stephan Jaeger G Takumi Kanaya G Cameron Davis G Christo Lamprecht,,,,,
61610,5195226370,rhyno871 (98/150),324,104,G Maverick McNealy G Kurt Kitayama G Hideki Matsuyama G Max McGreevy G A.J. Ewart G Cameron Davis,,,,,
61610,5195239329,GingerAttack (56/60),324,104,G Maverick McNealy G Keith Mitchell G Corey Conners G Brian Harman G Casey Jarvis G Matti Schmid,,,,,
61610,5195240159,wd40_550 (37/150),324,104,G Kurt Kitayama G Jake Knapp G Jordan L. Smith G Mac Meissner G Casey Jarvis G Aaron Wise,,,,,
61610,5195240211,wd40_550 (89/150),324,104,G Maverick McNealy G Jake Knapp G Johnny Keefer G Rasmus Neergaard-Petersen G Steven Fisk G Patrick Rodgers,,,,,
61610,5195241403,workfaster,324,104,G Kurt Kitayama G Keith Mitchell G Jordan L. Smith G Christiaan Bezuidenhout G Johnny Keefer G Erik Van Rooyen,,,,,
61610,5195246991,Dpac2 (106/150),324,104,G Hideki Matsuyama G Pierceson Coody G Sam Stevens G Sudarshan Yellamaraju G Kevin Yu G Casey Jarvis,,,,,
61610,5195250077,lbullard64 (100/148),324,104,G Maverick McNealy G Keith Mitchell G Mac Meissner G Davis Thompson G Aldrich Potgieter G Austin Smotherman,,,,,
61610,5195272057,atealpenguino (1/2),324,104,G Maverick McNealy G Keith Mitchell G Mac Meissner G Stephan Jaeger G Taylor Pendrith G Matti Schmid,,,,,
61610,5195295450,leznets2424 (4/5),324,104,G Kurt Kitayama G Pierceson Coody G Max Homa G Sam Stevens G William Mouw G Aaron Wise,,,,,
61610,5195300641,cb1171,324,104,G Kurt Kitayama G Pierceson Coody G Sungjae Im G Benjamin James G Steven Fisk G Hao-Tong Li,,,,,
61610,5195306230,makoen11 (2/40),324,104,G Keith Mitchell G Doug Ghim G Corey Conners G Christiaan Bezuidenhout G Steven Fisk G Beau Hossler,,,,,
61610,5195315423,bryce9999,324,104,G Keith Mitchell G Max Homa G Tony Finau G Benjamin James G Johnny Keefer G Rasmus Neergaard-Petersen,,,,,
61610,5195316595,esposij3 (86/150),324,104,G Hideki Matsuyama G Tom Kim G Max Homa G Casey Jarvis G Taylor Moore G Zac Blair,,,,,
61610,5195317716,cesams111 (1/3),324,104,G Hideki Matsuyama G Tom Kim G Sungjae Im G Tony Finau G Brian Harman G Tom Hoge,,,,,
61610,5195332307,TheCommish (95/150),324,104,G Kurt Kitayama G Keith Mitchell G Jordan L. Smith G Johnny Keefer G Casey Jarvis G Preston Stout,,,,,
61610,5195332317,TheCommish (105/150),324,104,G Kurt Kitayama G Sungjae Im G Jordan L. Smith G Benjamin James G Sudarshan Yellamaraju G Kevin Yu,,,,,
61610,5195332331,TheCommish (119/150),324,104,G Hideki Matsuyama G Keith Mitchell G Tom Kim G Steven Fisk G Kevin Yu G Aaron Wise,,,,,
61610,5195338853,nachochopstix (7/13),324,104,G Kurt Kitayama G Jake Knapp G Benjamin James G Johnny Keefer G Stephan Jaeger G Casey Jarvis,,,,,
61610,5195353689,corkman1 (2/8),324,104,G Kurt Kitayama G Jackson Suber G Jordan L. Smith G Tony Finau G Stephan Jaeger G Kevin Yu,,,,,
61610,5195361890,Mkallen (14/24),324,104,G Pierceson Coody G Jackson Suber G Tony Finau G Benjamin James G Sudarshan Yellamaraju G Christiaan Bezuidenhout,,,,,
61610,5195377038,all-Gs-Pack (28/103),324,104,G Tom Kim G Jackson Suber G Jordan L. Smith G Mac Meissner G Benjamin James G Beau Hossler,,,,,
61610,5195402358,jsh1122 (100/150),324,104,G Pierceson Coody G Doug Ghim G Jackson Suber G Tony Finau G Aldrich Potgieter G Rico Hoey,,,,,
61610,5195407260,kvoight84 (8/10),324,104,G Tom Kim G Doug Ghim G Corey Conners G Max Homa G William Mouw G Zac Blair,,,,,
61610,5195407459,kvoight84 (9/10),324,104,G Doug Ghim G Jackson Suber G Corey Conners G Max Homa G Johnny Keefer G Tom Hoge,,,,,
61610,5195420850,lsulunatik (3/20),324,104,G Maverick McNealy G Keith Mitchell G Sam Stevens G Rasmus Højgaard G Ricky Castillo G Andrew Putnam,,,,,
61610,5195423932,SPECIALED53 (64/150),324,104,G Hideki Matsuyama G Keith Mitchell G Patrick Rodgers G Andrew Putnam G Billy Horschel G Matt Kuchar,,,,,
61610,5195439850,TAltland (118/150),324,104,G Kurt Kitayama G Keith Mitchell G Corey Conners G Sungjae Im G Ryder Cowan G Joel Dahmen,,,,,
61610,5195439855,TAltland (123/150),324,104,G Hideki Matsuyama G Keith Mitchell G Jordan L. Smith G Tony Finau G Lee Hodges G Zachary Bauchou,,,,,
61610,5195442852,marksda3 (1/5),324,104,G Hideki Matsuyama G Tom Kim G Max Homa G Benjamin James G William Mouw G Zac Blair,,,,,
61610,5195482324,corkman1 (6/8),324,104,G Benjamin James G Christiaan Bezuidenhout G Brian Harman G Taylor Pendrith G Beau Hossler G Hayden Springer,,,,,
61610,5195486031,iverson3pts (48/50),324,104,G Doug Ghim G Jackson Suber G Sam Stevens G Mac Meissner G Kevin Yu G Casey Jarvis,,,,,
61610,5195519099,Gbranton (100/141),324,104,G Scottie Scheffler G Brian Harman G Mackenzie Hughes G Patrick Rodgers G Luke Clanton G Takumi Kanaya,,,,,
61610,5195554226,glll,324,104,G Jackson Suber G Sungjae Im G Sam Stevens G Mac Meissner G Benjamin James G Sudarshan Yellamaraju,,,,,
61610,5195586662,Rayvenz (48/150),324,104,G Hideki Matsuyama G Corey Conners G Sam Stevens G Mac Meissner G Max Greyserman G Taylor Pendrith,,,,,
61610,5195593264,mcanderson2793 (53/60),324,104,G Doug Ghim G Jackson Suber G Corey Conners G Benjamin James G Christiaan Bezuidenhout G William Mouw,,,,,
61610,5195596157,Rayvenz (145/150),324,104,G Jake Knapp G Sam Stevens G Tony Finau G Mac Meissner G Benjamin James G Christiaan Bezuidenhout,,,,,
61610,5195598137,AGMoney23 (95/150),324,104,G Scottie Scheffler G Corey Conners G Erik Van Rooyen G David Lipsky G Aaron Wise G Brice Garnett,,,,,
61610,5195602193,JPME (131/150),324,104,G Hideki Matsuyama G Jackson Suber G Corey Conners G Jordan L. Smith G Thorbjørn Olesen G Max McGreevy,,,,,
61610,5195623766,mccljj35 (70/150),324,104,G Pierceson Coody G Corey Conners G Tony Finau G Sudarshan Yellamaraju G Davis Thompson G Andrew Putnam,,,,,
61610,5195623822,mccljj35 (126/150),324,104,G Jake Knapp G Corey Conners G Jordan L. Smith G Sudarshan Yellamaraju G Andrew Putnam G Chad Ramey,,,,,
61610,5195623829,mccljj35 (133/150),324,104,G Tom Kim G Corey Conners G Mac Meissner G Sudarshan Yellamaraju G Stephan Jaeger G Andrew Putnam,,,,,
61610,5195632786,khp5050 (20/100),324,104,G Maverick McNealy G Hideki Matsuyama G Jake Knapp G Stephan Jaeger G Zac Blair G Aaron Wise,,,,,
61610,5195637395,Fitzou88 (33/150),324,104,G Pierceson Coody G Jackson Suber G Jordan L. Smith G Mac Meissner G Christiaan Bezuidenhout G Taylor Pendrith,,,,,
61610,5195643193,Fitzou88 (70/150),324,104,G Keith Mitchell G Doug Ghim G Corey Conners G Brian Harman G Kevin Yu G Taylor Pendrith,,,,,
61610,5195656139,berzaj23 (89/150),324,104,G Maverick McNealy G Keith Mitchell G Sudarshan Yellamaraju G Christiaan Bezuidenhout G William Mouw G Michael Kim,,,,,
61610,5195656182,berzaj23 (132/150),324,104,G Maverick McNealy G Keith Mitchell G Sudarshan Yellamaraju G Christiaan Bezuidenhout G William Mouw G Adrien Dumont De Chassart,,,,,
61610,5195669649,dbrereto (19/150),324,104,G Maverick McNealy G Keith Mitchell G Pierceson Coody G Max Greyserman G Michael Kim G Joel Dahmen,,,,,
61610,5195731080,rsimone (84/150),324,104,G Tom Kim G Pierceson Coody G Jackson Suber G Sungjae Im G Andrew Putnam G Ryder Cowan,,,,,
61610,5195737409,evansrc717 (51/138),324,104,G Hideki Matsuyama G Jake Knapp G Max Homa G Benjamin James G Adrien Dumont De Chassart G Zachary Bauchou,,,,,
61610,5195741544,Amenrabuck (41/150),324,104,G Kurt Kitayama G Keith Mitchell G Mac Meissner G Johnny Keefer G Brian Harman G Casey Jarvis,,,,,
61610,5195776243,Terminator0028,324,104,G Tom Kim G Jackson Suber G Sungjae Im G Mac Meissner G Christiaan Bezuidenhout G Casey Jarvis,,,,,
61610,5195798769,DayByDay (82/150),324,104,G Maverick McNealy G Tom Kim G Max Homa G Taylor Pendrith G Michael Kim G Tom Hoge,,,,,
61610,5195799913,Surgeon2 (1/14),324,104,G Maverick McNealy G Kurt Kitayama G Hideki Matsuyama G Steven Fisk G Joel Dahmen G Adam Hadwin,,,,,
61610,5195811729,jrfreund (23/150),324,104,G Maverick McNealy G Mac Meissner G Max Greyserman G Davis Thompson G Beau Hossler G Taylor Moore,,,,,
61610,5195811774,jrfreund (68/150),324,104,G Doug Ghim G Sam Stevens G Benjamin James G Johnny Keefer G Max Greyserman G Brian Harman,,,,,
61610,5195811836,jrfreund (130/150),324,104,G Keith Mitchell G Pierceson Coody G Sudarshan Yellamaraju G Kevin Yu G Max McGreevy G Neal Shipley,,,,,
61610,5195821654,nicklowe1 (2/4),324,104,G Jake Knapp G Jackson Suber G Sudarshan Yellamaraju G Johnny Keefer G Aldrich Potgieter G Taylor Pendrith,,,,,
61610,5195844869,Sport87 (52/150),324,104,G Scottie Scheffler G Stephan Jaeger G Casey Jarvis G Max McGreevy G Takumi Kanaya G Aaron Wise,,,,,
61610,5195851560,blondeflame19 (126/150),324,104,G Maverick McNealy G Kurt Kitayama G Davis Thompson G Steven Fisk G Ricky Castillo G Max McGreevy,,,,,
61610,5195857811,ballushuski (47/150),324,104,G Maverick McNealy G Keith Mitchell G Tony Finau G Rasmus Neergaard-Petersen G Aldrich Potgieter G Zachary Bauchou,,,,,
61610,5195857906,ballushuski (142/150),324,104,G Hideki Matsuyama G Doug Ghim G Sungjae Im G Jordan L. Smith G William Mouw G Seamus Power,,,,,
61610,5195865449,kozy6813 (61/100),324,104,G Maverick McNealy G Tom Kim G Corey Conners G Max Greyserman G Casey Jarvis G Zac Blair,,,,,
61610,5195879769,JONESZY9 (45/130),324,104,G Hideki Matsuyama G Max Homa G Sungjae Im G Sam Stevens G William Mouw G Matti Schmid,,,,,
61610,5195879829,JONESZY9 (105/130),324,104,G Keith Mitchell G Pierceson Coody G Jackson Suber G Benjamin James G Taylor Pendrith G Max McGreevy,,,,,
61610,5195880976,magicminshew (59/150),324,104,G Hideki Matsuyama G Corey Conners G Max Homa G Benjamin James G Keita Nakajima G Joel Dahmen,,,,,
61610,5195881005,magicminshew (88/150),324,104,G Kurt Kitayama G Doug Ghim G Max Homa G Christiaan Bezuidenhout G Kevin Yu G Alejandro Tosti,,,,,
61610,5195886311,candygohard (126/150),324,104,G Keith Mitchell G Sungjae Im G Mac Meissner G Benjamin James G Sudarshan Yellamaraju G Zac Blair,,,,,
61610,5195889011,brscott625 (39/150),324,104,G Jackson Suber G Sungjae Im G Sam Stevens G Jordan L. Smith G Benjamin James G Sudarshan Yellamaraju,,,,,
61610,5195889037,brscott625 (65/150),324,104,G Pierceson Coody G Jackson Suber G Sungjae Im G Benjamin James G Sudarshan Yellamaraju G Andrew Putnam,,,,,
61610,5195889048,brscott625 (76/150),324,104,G Hideki Matsuyama G Doug Ghim G Sungjae Im G Sudarshan Yellamaraju G Aldrich Potgieter G Keita Nakajima,,,,,
61610,5195905583,DeboYoMoney (1/150),324,104,G Kurt Kitayama G Sungjae Im G Sam Stevens G Jordan L. Smith G Brian Harman G Casey Jarvis,,,,,
61610,5195908159,Daddyhogg34 (8/21),324,104,G Jackson Suber G Corey Conners G Benjamin James G Christiaan Bezuidenhout G Beau Hossler G Mackenzie Hughes,,,,,
61610,5195908191,Daddyhogg34 (10/21),324,104,G Kurt Kitayama G Corey Conners G Mac Meissner G Benjamin James G Christiaan Bezuidenhout G Steven Fisk,,,,,
61610,5195913067,Daddyhogg34 (12/21),324,104,G Tom Kim G Doug Ghim G Jackson Suber G Benjamin James G Stephan Jaeger G Casey Jarvis,,,,,
61610,5195918939,sammyy89 (59/150),324,104,G Maverick McNealy G Pierceson Coody G Jackson Suber G Davis Thompson G Stephan Jaeger G Max McGreevy,,,,,
61610,5195918968,sammyy89 (88/150),324,104,G Hideki Matsuyama G Corey Conners G Max Homa G Sungjae Im G Rasmus Højgaard G Seamus Power,,,,,
61610,5195918983,sammyy89 (103/150),324,104,G Scottie Scheffler G Benjamin James G Max McGreevy G Chris Kirk G Takumi Kanaya G Brice Garnett,,,,,
61610,5195945741,nickstorey23 (150/150),324,104,G Maverick McNealy G Hideki Matsuyama G Jordan L. Smith G Christiaan Bezuidenhout G Michael Kim G Austin Smotherman,,,,,
61610,5195946189,DraftKingsEAD (25/150),324,104,G Hideki Matsuyama G Tom Kim G Max Homa G Max Greyserman G Michael Kim G Max McGreevy,,,,,
61610,5195948496,Stooopsy (52/150),324,104,G Hideki Matsuyama G Keith Mitchell G Doug Ghim G John Parry G Matt Kuchar G Zac Blair,,,,,
61610,5195948521,Stooopsy (77/150),324,104,G Tom Kim G Jackson Suber G Sam Stevens G Jordan L. Smith G Johnny Keefer G Casey Jarvis,,,,,
61610,5195950733,northroutter (2/52),324,104,G Maverick McNealy G Kurt Kitayama G Keith Mitchell G Steven Fisk G Patrick Fishburn G Paul Peterson,,,,,
61610,5195954139,nsteinwart (19/150),324,104,G Maverick McNealy G Tom Kim G Jordan L. Smith G Christiaan Bezuidenhout G Brian Harman G Michael Kim,,,,,
61610,5195955778,mattr91 (1/150),324,104,G Maverick McNealy G Jake Knapp G Tony Finau G Mac Meissner G Matti Schmid G Zachary Bauchou,,,,,
61610,5195978774,sublime7887 (70/130),324,104,G Maverick McNealy G Keith Mitchell G Corey Conners G William Mouw G Michael Kim G Keita Nakajima,,,,,
61610,5195978826,sublime7887 (122/130),324,104,G Kurt Kitayama G Sungjae Im G Sam Stevens G Mac Meissner G Johnny Keefer G Brian Harman,,,,,
61610,5195982398,GHOSTDUST (119/150),324,104,G Doug Ghim G Jackson Suber G Corey Conners G Benjamin James G Sudarshan Yellamaraju G Stephan Jaeger,,,,,
61610,5195983847,edantoft (58/150),324,104,G Keith Mitchell G Doug Ghim G Max Homa G Christiaan Bezuidenhout G Steven Fisk G Brian Harman,,,,,
61610,5195983909,edantoft (120/150),324,104,G Jake Knapp G Doug Ghim G Jackson Suber G Jordan L. Smith G Casey Jarvis G Max McGreevy,,,,,
61610,5195990073,early325 (105/150),324,104,G Hideki Matsuyama G Tom Kim G Jordan L. Smith G Tony Finau G Michael Kim G Lee Hodges,,,,,
61610,5195990090,early325 (122/150),324,104,G Kurt Kitayama G Hideki Matsuyama G Corey Conners G Taylor Pendrith G Mackenzie Hughes G Max McGreevy,,,,,
61610,5196005176,xstevex.2 (1/8),324,104,G Hideki Matsuyama G Jackson Suber G Jordan L. Smith G Mac Meissner G Max Greyserman G Mackenzie Hughes,,,,,
61610,5196008906,LoganGrewe50 (24/150),324,104,G Maverick McNealy G Jake Knapp G Sungjae Im G Mac Meissner G Max McGreevy G Seamus Power,,,,,
61610,5196011679,Flamingos12 (121/150),324,104,G Maverick McNealy G Pierceson Coody G Corey Conners G Sam Stevens G Billy Horschel G Erik Van Rooyen,,,,,
61610,5196013548,jmck017 (123/150),324,104,G Hideki Matsuyama G Tom Kim G Max Homa G Max Greyserman G Beau Hossler G Max McGreevy,,,,,
61610,5196014390,Reboot78 (135/150),324,104,G Tom Kim G Pierceson Coody G Jackson Suber G Max Homa G Michael Kim G Kris Ventura,,,,,
61610,5196014423,BeSp10 (78/150),324,104,G Tom Kim G Corey Conners G Tony Finau G Christiaan Bezuidenhout G Max Greyserman G Taylor Moore,,,,,
61610,5196024116,wowwwwwdfs_kkc (28/150),324,104,G Maverick McNealy G Max Homa G Sungjae Im G Christiaan Bezuidenhout G Rasmus Neergaard-Petersen G Casey Jarvis,,,,,
61610,5196038263,az350z (70/150),324,104,G Kurt Kitayama G Tom Kim G Tony Finau G Mac Meissner G Christiaan Bezuidenhout G Takumi Kanaya,,,,,
61610,5196038282,az350z (89/150),324,104,G Jake Knapp G Tom Kim G Corey Conners G Sungjae Im G William Mouw G Joel Dahmen,,,,,
61610,5196038338,az350z (145/150),324,104,G Scottie Scheffler G Max Homa G Benjamin James G Tyler Duncan G Davis Riley G Adam Schenk,,,,,
61610,5196054159,roniston57 (26/40),324,104,G Maverick McNealy G Keith Mitchell G Sudarshan Yellamaraju G Christiaan Bezuidenhout G Kevin Yu G Ricky Castillo,,,,,
61610,5196055579,RackCiiity0 (83/150),324,104,G Kurt Kitayama G Pierceson Coody G Sam Stevens G Jordan L. Smith G Casey Jarvis G Max McGreevy,,,,,
61610,5196057881,KoryC (133/150),324,104,G Keith Mitchell G Jake Knapp G Pierceson Coody G Johnny Keefer G Matt Kuchar G Tom Hoge,,,,,
61610,5196059067,hardhatman (27/150),324,104,G Keith Mitchell G Corey Conners G Max Homa G Mac Meissner G William Mouw G Rico Hoey,,,,,
61610,5196059091,hardhatman (51/150),324,104,G Keith Mitchell G Corey Conners G Sungjae Im G Mac Meissner G Benjamin James G Rico Hoey,,,,,
61610,5196059137,hardhatman (97/150),324,104,G Jackson Suber G Corey Conners G Max Homa G Sungjae Im G Mac Meissner G Rico Hoey,,,,,
61610,5196065134,pganster (1/6),324,104,G Hideki Matsuyama G Jake Knapp G Max Homa G Stephan Jaeger G Casey Jarvis G Zac Blair,,,,,
61610,5196070316,crazedcubbie88 (2/4),324,104,G Hideki Matsuyama G Tom Kim G Max Homa G Benjamin James G Ricky Castillo G Zac Blair,,,,,
61610,5196070318,crazedcubbie88 (4/4),324,104,G Maverick McNealy G Hideki Matsuyama G Max Homa G Benjamin James G Zac Blair G Tom Hoge,,,,,
61610,5196081069,freeatm (10/11),324,104,G Pierceson Coody G Jackson Suber G Max Homa G Sam Stevens G Rasmus Højgaard G Steven Fisk,,,,,
61610,5196085368,cambo397 (3/3),324,104,G Keith Mitchell G Tom Kim G Mac Meissner G Christiaan Bezuidenhout G William Mouw G Casey Jarvis,,,,,
61610,5196090647,TheKid2430 (50/150),324,104,G Maverick McNealy G Hideki Matsuyama G Max Homa G Benjamin James G Zac Blair G Tom Hoge,,,,,
61610,5196091276,buckstu711 (20/22),324,104,G Scottie Scheffler G William Mouw G Steven Fisk G Austin Eckroat G Takumi Kanaya G Stefano Mazzoli,,,,,
61610,5196096440,enjoystick (7/7),324,104,G Kurt Kitayama G Keith Mitchell G Tony Finau G Mac Meissner G Lee Hodges G Patrick Rodgers,,,,,
61610,5196098498,buckstu711 (22/22),324,104,G Kurt Kitayama G Hideki Matsuyama G William Mouw G Rasmus Højgaard G Steven Fisk G Stephan Jaeger,,,,,
61610,5196101499,Bobbi908,324,104,G Scottie Scheffler G Max Homa G Andrew Putnam G Matt Kuchar G Adam Hadwin G Jeremy Paul,,,,,
61610,5196112079,bgwig500 (71/150),324,104,G Keith Mitchell G Jake Knapp G Jordan L. Smith G Mac Meissner G Preston Stout G Kris Ventura,,,,,
61610,5196112143,bgwig500 (135/150),324,104,G Keith Mitchell G Max Homa G Tony Finau G Mac Meissner G Preston Stout G Seamus Power,,,,,
61610,5196112500,wdsiii (3/3),324,104,G Kurt Kitayama G Corey Conners G Sam Stevens G Sudarshan Yellamaraju G Johnny Keefer G Aldrich Potgieter,,,,,
61610,5196118431,NeenahNellie (128/150),324,104,G Maverick McNealy G Sungjae Im G Mac Meissner G Sudarshan Yellamaraju G Johnny Keefer G Rasmus Neergaard-Petersen,,,,,
61610,5196125844,BeSp10 (97/150),324,104,G Kurt Kitayama G Hideki Matsuyama G Keith Mitchell G Corey Conners G Fabián Gómez G Jeremy Paul,,,,,
61610,5196131255,drdjd2010 (29/50),324,104,G Maverick McNealy G Keith Mitchell G Tom Kim G Davis Thompson G Chris Kirk G David Skinns,,,,,
61610,5196143492,dabouch1988 (25/150),324,104,G Keith Mitchell G Tom Kim G Pierceson Coody G Mac Meissner G Benjamin James G Sihan Sandhu,,,,,
61610,5196143525,dabouch1988 (58/150),324,104,G Maverick McNealy G Keith Mitchell G Mac Meissner G Christiaan Bezuidenhout G Rasmus Højgaard G Karl Vilips,,,,,
61610,5196145430,bearcats594 (87/150),324,104,G Scottie Scheffler G Johnny Keefer G Casey Jarvis G Andrew Putnam G Takumi Kanaya G Brice Garnett,,,,,
61610,5196168683,Arietes (43/150),324,104,G Maverick McNealy G Kurt Kitayama G Johnny Keefer G Max Greyserman G Kevin Yu G David Lipsky,,,,,
61610,5196168707,Arietes (67/150),324,104,G Kurt Kitayama G Jake Knapp G Pierceson Coody G Mac Meissner G Casey Jarvis G Brice Garnett,,,,,
61610,5196181174,djmado09 (140/150),324,104,G Benjamin James G William Mouw G Casey Jarvis G Zac Blair G Tom Hoge G Joel Dahmen,,,,,
61610,5196211470,S.Vog411 (29/100),324,104,G Maverick McNealy G Kurt Kitayama G Tom Kim G Stephan Jaeger G Ryder Cowan G David Lipsky,,,,,
61610,5196216123,nagasai (52/150),324,104,G Maverick McNealy G Kurt Kitayama G Hideki Matsuyama G Rasmus Højgaard G David Lipsky G Paul Peterson,,,,,
61610,5196217370,engelg (30/50),324,104,G Kurt Kitayama G Sungjae Im G Jordan L. Smith G Benjamin James G Max Greyserman G Taylor Pendrith,,,,,
61610,5196223156,Worthy33 (93/150),324,104,G Scottie Scheffler G John Parry G Max McGreevy G Matt Kuchar G Ryder Cowan G Paul Peterson,,,,,
61610,5196237467,Mikeypo2017 (23/150),324,104,G Maverick McNealy G Tom Kim G Mac Meissner G Christiaan Bezuidenhout G Brian Harman G Michael Kim,,,,,
61610,5196237545,Mikeypo2017 (101/150),324,104,G Maverick McNealy G Tom Kim G Jordan L. Smith G Christiaan Bezuidenhout G Brian Harman G Michael Kim,,,,,
61610,5196247106,Gsluke (146/150),324,104,G Keith Mitchell G Jackson Suber G Max Homa G Sudarshan Yellamaraju G Steven Fisk G Stephan Jaeger,,,,,
61610,5196248955,markmckiel (3/10),324,104,G Tom Kim G Pierceson Coody G Tony Finau G Sudarshan Yellamaraju G Christiaan Bezuidenhout G Stephan Jaeger,,,,,
61610,5196256656,Quake211 (21/150),324,104,G Maverick McNealy G Hideki Matsuyama G Max Greyserman G Davis Thompson G Kevin Yu G Casey Jarvis,,,,,
61610,5196256709,Quake211 (74/150),324,104,G Maverick McNealy G Kurt Kitayama G Tom Kim G Tony Finau G Adam Svensson G Brice Garnett,,,,,
